source,target,weight,edge_types
B0577,B1770,0.7,"partner,region"
B0577,B1773,0.5,partner
B0577,B1776,0.5,partner
B0577,B1778,0.5,partner
B0577,B1782,0.7,"partner,region"
B0577,B1783,0.5,partner
B0577,B1787,0.7,"partner,region"
B0577,B1805,0.5,partner
B0577,B1806,0.5,partner
B0577,B1812,0.5,partner
B0577,B1816,0.5,partner
B0577,B1822,0.5,partner
B0577,B1835,0.5,partner
B0577,B1840,0.5,partner
B0577,B1843,0.5,partner
B0577,B1859,0.7,"partner,region"
B0577,B1876,0.5,partner
B0577,B1884,0.5,partner
B0577,B1894,0.7,"partner,region"
B0577,B1896,0.5,partner
B0577,B1897,0.5,partner
B0577,B1907,0.5,partner
B0577,B1911,0.7,"partner,region"
B0577,B1918,0.7,"partner,region"
B0577,B1925,0.5,partner
B0577,B1927,0.5,partner
B0577,B1929,0.5,partner
B0577,B1935,0.7,"partner,region"
B0577,B1937,0.7,"partner,region"
B0577,B1942,0.5,partner
B0577,B1945,0.7,"partner,region"
B0577,B1949,0.5,partner
B0577,B1953,0.5,partner
B0577,B1958,0.5,partner
B0577,B1965,0.5,partner
B0577,B1973,0.5,partner
B0577,B1984,0.7,"partner,region"
B0577,B1987,0.5,partner
B0577,B1993,0.5,partner
B0577,B1994,0.5,partner
B0577,B1999,0.5,partner
B0577,B0615,0.2,region
B0577,B0665,0.2,region
B0577,B0692,0.2,region
B0577,B0700,0.2,region
B0577,B0712,0.2,region
B0577,B0782,0.2,region
B0577,B0789,0.2,region
B0577,B0892,0.2,region
B0577,B0923,0.2,region
B0577,B0973,0.2,region
B0577,B0980,0.2,region
B0577,B1212,0.2,region
B0577,B1433,0.2,region
B0577,B1468,0.2,region
B0577,B1479,0.2,region
B0577,B1516,0.2,region
B0577,B1522,0.2,region
B0577,B1534,0.2,region
B0577,B1569,0.2,region
B0577,B1620,0.2,region
B0577,B1649,0.2,region
B0577,B1661,0.2,region
B0577,B1700,0.2,region
B0577,B1849,0.2,region
B0577,B1906,0.2,region
B0578,B0648,0.5,partner
B0578,B0776,0.5,partner
B0578,B0919,0.7,"partner,region"
B0578,B1034,0.5,partner
B0578,B1146,0.7,"partner,region"
B0578,B1215,0.7,"partner,region"
B0578,B1229,0.5,partner
B0578,B1235,0.5,partner
B0578,B1451,0.7,"partner,region"
B0578,B1511,0.5,partner
B0578,B1699,0.7,"partner,region"
B0578,B1790,0.5,partner
B0578,B1882,0.5,partner
B0578,B1885,0.7,"partner,region"
B0578,B0998,0.2,region
B0578,B1014,0.2,region
B0579,B0930,1.0,group
B0579,B1245,1.0,group
B0579,B0866,0.5,partner
B0579,B0872,0.5,partner
B0579,B1073,0.5,partner
B0579,B1096,0.5,partner
B0579,B1514,0.5,partner
B0579,B1631,0.5,partner
B0579,B1663,0.7,"partner,region"
B0579,B1943,0.5,partner
B0580,B0789,1.0,group
B0580,B1099,1.0,group
B0580,B1718,1.2,"group,region"
B0580,B1997,1.0,group
B0580,B0589,0.5,partner
B0580,B0600,0.7,"partner,region"
B0580,B0604,0.5,partner
B0580,B0612,0.5,partner
B0580,B0631,0.5,partner
B0580,B0632,0.5,partner
B0580,B0633,0.5,partner
B0580,B0635,0.5,partner
B0580,B0637,0.5,partner
B0580,B0645,0.5,partner
B0580,B0646,0.5,partner
B0580,B0651,0.5,partner
B0580,B0691,0.5,partner
B0580,B0695,0.5,partner
B0580,B0703,0.5,partner
B0580,B0704,0.5,partner
B0580,B0713,0.7,"partner,region"
B0580,B0714,0.7,"partner,region"
B0580,B0717,0.5,partner
B0580,B0727,0.5,partner
B0580,B0732,0.5,partner
B0580,B0733,0.5,partner
B0580,B0734,0.5,partner
B0580,B0749,0.5,partner
B0580,B0754,0.5,partner
B0580,B0762,0.5,partner
B0580,B0778,0.5,partner
B0580,B0779,0.5,partner
B0580,B0784,0.5,partner
B0580,B0787,0.5,partner
B0580,B0790,0.5,partner
B0580,B0798,0.7,"partner,region"
B0580,B0802,0.5,partner
B0580,B0805,0.5,partner
B0580,B0810,0.5,partner
B0580,B0825,0.5,partner
B0580,B0827,0.5,partner
B0580,B0831,0.7,"partner,region"
B0580,B0837,0.5,partner
B0580,B0844,0.5,partner
B0580,B0855,0.7,"partner,region"
B0580,B0858,0.7,"partner,region"
B0580,B0863,0.7,"partner,region"
B0580,B0869,0.7,"partner,region"
B0580,B0875,0.5,partner
B0580,B0905,0.5,partner
B0580,B0915,0.5,partner
B0580,B0916,0.5,partner
B0580,B0927,0.5,partner
B0580,B0931,0.5,partner
B0580,B0935,0.5,partner
B0580,B0936,0.5,partner
B0580,B0946,0.7,"partner,region"
B0580,B0966,0.5,partner
B0580,B0969,0.7,"partner,region"
B0580,B0975,0.7,"partner,region"
B0580,B0976,0.7,"partner,region"
B0580,B0977,0.5,partner
B0580,B0978,0.5,partner
B0580,B0982,0.7,"partner,region"
B0580,B0983,0.5,partner
B0580,B0985,0.5,partner
B0580,B0987,0.5,partner
B0580,B0988,0.5,partner
B0580,B0993,0.7,"partner,region"
B0580,B0996,0.5,partner
B0580,B1002,0.5,partner
B0580,B1005,0.7,"partner,region"
B0580,B1007,0.5,partner
B0580,B1010,0.5,partner
B0580,B1017,0.7,"partner,region"
B0580,B1019,0.7,"partner,region"
B0580,B1025,0.5,partner
B0580,B1036,0.7,"partner,region"
B0580,B1037,0.5,partner
B0580,B1038,0.5,partner
B0580,B1039,0.5,partner
B0580,B1041,0.5,partner
B0580,B1044,0.7,"partner,region"
B0580,B1046,0.7,"partner,region"
B0580,B1049,0.5,partner
B0580,B1050,0.5,partner
B0580,B1058,0.5,partner
B0580,B1062,0.5,partner
B0580,B1069,0.7,"partner,region"
B0580,B1090,0.5,partner
B0580,B1104,0.7,"partner,region"
B0580,B1109,0.5,partner
B0580,B1137,0.5,partner
B0580,B1144,0.5,partner
B0580,B1147,0.5,partner
B0580,B1152,0.5,partner
B0580,B1154,0.5,partner
B0580,B1156,0.5,partner
B0580,B1168,0.5,partner
B0580,B1169,0.5,partner
B0580,B1173,0.5,partner
B0580,B1176,0.5,partner
B0580,B1180,0.5,partner
B0580,B1182,0.7,"partner,region"
B0580,B1186,0.5,partner
B0580,B1187,0.7,"partner,region"
B0580,B1190,0.5,partner
B0580,B1198,0.5,partner
B0580,B1208,0.7,"partner,region"
B0580,B1209,0.5,partner
B0580,B1211,0.5,partner
B0580,B1232,0.7,"partner,region"
B0580,B1234,0.5,partner
B0580,B1244,0.5,partner
B0580,B1245,0.7,"partner,region"
B0580,B1250,0.5,partner
B0580,B1253,0.5,partner
B0580,B1256,0.5,partner
B0580,B1266,0.5,partner
B0580,B1286,0.5,partner
B0580,B1288,0.5,partner
B0580,B1294,0.5,partner
B0580,B1299,0.5,partner
B0580,B1301,0.5,partner
B0580,B1317,0.5,partner
B0580,B1319,0.5,partner
B0580,B1321,0.5,partner
B0580,B1322,0.5,partner
B0580,B1325,0.7,"partner,region"
B0580,B1328,0.7,"partner,region"
B0580,B1330,0.7,"partner,region"
B0580,B1333,0.5,partner
B0580,B1340,0.7,"partner,region"
B0580,B1342,0.5,partner
B0580,B1351,0.5,partner
B0580,B1354,0.5,partner
B0580,B1369,0.5,partner
B0580,B1377,0.5,partner
B0580,B1380,0.5,partner
B0580,B1393,0.7,"partner,region"
B0580,B1406,0.5,partner
B0580,B1410,0.7,"partner,region"
B0580,B1415,0.7,"partner,region"
B0580,B1416,0.5,partner
B0580,B1417,0.5,partner
B0580,B1424,0.7,"partner,region"
B0580,B1426,0.7,"partner,region"
B0580,B1438,0.7,"partner,region"
B0580,B1455,0.5,partner
B0580,B1458,0.5,partner
B0580,B1476,0.7,"partner,region"
B0580,B1478,0.5,partner
B0580,B1482,0.7,"partner,region"
B0580,B1483,0.5,partner
B0580,B1486,0.5,partner
B0580,B1491,0.5,partner
B0580,B1500,0.5,partner
B0580,B1506,0.5,partner
B0580,B1515,0.5,partner
B0580,B1524,0.7,"partner,region"
B0580,B1527,0.5,partner
B0580,B1542,0.5,partner
B0580,B1545,0.5,partner
B0580,B1547,0.7,"partner,region"
B0580,B1553,0.5,partner
B0580,B1554,0.5,partner
B0580,B1556,0.5,partner
B0580,B1561,0.5,partner
B0580,B1566,0.5,partner
B0580,B1570,0.5,partner
B0580,B1571,0.5,partner
B0580,B1575,0.5,partner
B0580,B1579,0.5,partner
B0580,B1590,0.5,partner
B0580,B1591,0.5,partner
B0580,B1592,0.5,partner
B0580,B1596,0.7,"partner,region"
B0580,B1597,0.5,partner
B0580,B1603,0.5,partner
B0580,B1604,0.7,"partner,region"
B0580,B1605,0.5,partner
B0580,B1607,0.5,partner
B0580,B1610,0.5,partner
B0580,B1612,0.5,partner
B0580,B1629,0.7,"partner,region"
B0580,B1632,0.5,partner
B0580,B1647,0.5,partner
B0580,B1654,0.7,"partner,region"
B0580,B1657,0.5,partner
B0580,B1664,0.5,partner
B0580,B1671,0.5,partner
B0580,B1677,0.5,partner
B0580,B1679,0.5,partner
B0580,B1680,0.5,partner
B0580,B1682,0.7,"partner,region"
B0580,B1689,0.5,partner
B0580,B1696,0.5,partner
B0580,B1698,0.5,partner
B0580,B1705,0.5,partner
B0580,B1707,0.5,partner
B0580,B1719,0.5,partner
B0580,B1720,0.5,partner
B0580,B1723,0.5,partner
B0580,B1727,0.5,partner
B0580,B1731,0.5,partner
B0580,B1750,0.5,partner
B0580,B1751,0.7,"partner,region"
B0580,B1752,0.5,partner
B0580,B1755,0.5,partner
B0580,B1757,0.7,"partner,region"
B0580,B1770,0.5,partner
B0580,B1773,0.5,partner
B0580,B1776,0.5,partner
B0580,B1778,0.7,"partner,region"
B0580,B1782,0.5,partner
B0580,B1783,0.5,partner
B0580,B1787,0.5,partner
B0580,B1805,0.7,"partner,region"
B0580,B1806,0.5,partner
B0580,B1812,0.5,partner
B0580,B1816,0.5,partner
B0580,B1822,0.7,"partner,region"
B0580,B1835,0.5,partner
B0580,B1840,0.7,"partner,region"
B0580,B1843,0.5,partner
B0580,B1859,0.5,partner
B0580,B1876,0.5,partner
B0580,B1884,0.5,partner
B0580,B1894,0.5,partner
B0580,B1896,0.5,partner
B0580,B1897,0.5,partner
B0580,B1907,0.7,"partner,region"
B0580,B1911,0.5,partner
B0580,B1918,0.5,partner
B0580,B1925,0.7,"partner,region"
B0580,B1927,0.5,partner
B0580,B1929,0.5,partner
B0580,B1935,0.5,partner
B0580,B1937,0.5,partner
B0580,B1942,0.5,partner
B0580,B1945,0.5,partner
B0580,B1949,0.5,partner
B0580,B1953,0.7,"partner,region"
B0580,B1958,0.5,partner
B0580,B1965,0.5,partner
B0580,B1973,0.7,"partner,region"
B0580,B1984,0.5,partner
B0580,B1987,0.5,partner
B0580,B1993,0.5,partner
B0580,B1994,0.5,partner
B0580,B1999,0.5,partner
B0580,B0619,0.2,region
B0580,B0629,0.2,region
B0580,B0676,0.2,region
B0580,B0729,0.2,region
B0580,B0763,0.2,region
B0580,B0795,0.2,region
B0580,B0822,0.2,region
B0580,B0894,0.2,region
B0580,B1179,0.2,region
B0580,B1396,0.2,region
B0580,B1428,0.2,region
B0580,B1440,0.2,region
B0580,B1443,0.2,region
B0580,B1477,0.2,region
B0580,B1601,0.2,region
B0580,B1648,0.2,region
B0580,B1666,0.2,region
B0580,B1725,0.2,region
B0580,B1917,0.2,region
B0580,B1979,0.2,region
B0581,B0780,1.0,group
B0581,B1414,1.0,group
B0581,B1831,1.0,group
B0581,B1916,1.0,group
B0581,B0842,0.5,partner
B0581,B1188,0.5,partner
B0581,B0804,0.2,region
B0581,B1162,0.2,region
B0582,B0607,1.0,group
B0582,B0757,1.0,group
B0582,B1518,1.0,group
B0582,B1618,1.0,group
B0582,B1117,0.5,partner
B0583,B0670,1.0,group
B0583,B0834,1.0,group
B0583,B1164,1.0,group
B0583,B1640,1.0,group
B0583,B1959,1.0,group
B0583,B0585,0.5,partner
B0583,B1365,0.5,partner
B0583,B1450,0.7,"partner,region"
B0583,B1642,0.5,partner
B0583,B1968,0.5,partner
B0583,B0690,0.2,region
B0583,B0701,0.2,region
B0583,B0742,0.2,region
B0583,B0823,0.2,region
B0583,B0965,0.2,region
B0583,B1029,0.2,region
B0583,B1125,0.2,region
B0583,B1222,0.2,region
B0583,B1341,0.2,region
B0583,B1414,0.2,region
B0583,B1432,0.2,region
B0583,B1462,0.2,region
B0583,B1552,0.2,region
B0583,B1587,0.2,region
B0583,B1614,0.2,region
B0583,B1615,0.2,region
B0583,B1710,0.2,region
B0583,B1780,0.2,region
B0583,B1799,0.2,region
B0583,B1819,0.2,region
B0583,B1851,0.2,region
B0583,B1868,0.2,region
B0583,B1895,0.2,region
B0583,B1898,0.2,region
B0583,B1905,0.2,region
B0584,B0746,1.0,group
B0584,B1118,1.0,group
B0584,B1292,1.0,group
B0584,B0605,0.7,"partner,region"
B0584,B0622,0.5,partner
B0584,B0664,0.7,"partner,region"
B0584,B0681,0.7,"partner,region"
B0584,B0702,0.5,partner
B0584,B0747,0.5,partner
B0584,B0797,0.5,partner
B0584,B0826,0.7,"partner,region"
B0584,B0841,0.5,partner
B0584,B0852,0.5,partner
B0584,B0888,0.5,partner
B0584,B1000,0.5,partner
B0584,B1001,0.7,"partner,region"
B0584,B1030,0.5,partner
B0584,B1108,0.7,"partner,region"
B0584,B1110,0.5,partner
B0584,B1138,0.5,partner
B0584,B1181,0.5,partner
B0584,B1216,0.5,partner
B0584,B1251,0.5,partner
B0584,B1419,0.5,partner
B0584,B1536,0.5,partner
B0584,B1576,0.5,partner
B0584,B1586,0.7,"partner,region"
B0584,B1588,0.5,partner
B0584,B1767,0.5,partner
B0584,B1856,0.7,"partner,region"
B0584,B1955,0.7,"partner,region"
B0584,B0586,0.2,region
B0584,B0599,0.2,region
B0584,B0761,0.2,region
B0584,B0777,0.2,region
B0584,B0788,0.2,region
B0584,B0820,0.2,region
B0584,B0947,0.2,region
B0584,B1405,0.2,region
B0584,B1820,0.2,region
B0585,B0824,1.0,group
B0585,B0889,1.0,group
B0585,B1568,1.0,group
B0585,B1927,1.0,group
B0585,B1365,0.7,"partner,region"
B0585,B1450,0.5,partner
B0585,B1642,0.7,"partner,region"
B0585,B1968,0.7,"partner,region"
B0585,B0591,0.2,region
B0585,B0639,0.2,region
B0585,B0707,0.2,region
B0585,B0744,0.2,region
B0585,B0772,0.2,region
B0585,B0774,0.2,region
B0585,B0838,0.2,region
B0585,B0870,0.2,region
B0585,B0906,0.2,region
B0585,B0924,0.2,region
B0585,B0925,0.2,region
B0585,B0943,0.2,region
B0585,B1008,0.2,region
B0585,B1048,0.2,region
B0585,B1103,0.2,region
B0585,B1118,0.2,region
B0585,B1119,0.2,region
B0585,B1121,0.2,region
B0585,B1126,0.2,region
B0585,B1127,0.2,region
B0585,B1134,0.2,region
B0585,B1141,0.2,region
B0585,B1170,0.2,region
B0585,B1210,0.2,region
B0585,B1230,0.2,region
B0585,B1236,0.2,region
B0585,B1237,0.2,region
B0585,B1241,0.2,region
B0585,B1277,0.2,region
B0585,B1373,0.2,region
B0585,B1382,0.2,region
B0585,B1401,0.2,region
B0585,B1422,0.2,region
B0585,B1425,0.2,region
B0585,B1467,0.2,region
B0585,B1487,0.2,region
B0585,B1489,0.2,region
B0585,B1492,0.2,region
B0585,B1496,0.2,region
B0585,B1519,0.2,region
B0585,B1655,0.2,region
B0585,B1656,0.2,region
B0585,B1721,0.2,region
B0585,B1735,0.2,region
B0585,B1744,0.2,region
B0585,B1784,0.2,region
B0585,B1832,0.2,region
B0585,B1838,0.2,region
B0585,B1846,0.2,region
B0585,B1865,0.2,region
B0585,B1869,0.2,region
B0585,B1886,0.2,region
B0585,B1899,0.2,region
B0585,B1902,0.2,region
B0585,B1950,0.2,region
B0585,B1969,0.2,region
B0585,B1974,0.2,region
B0586,B1143,1.0,group
B0586,B1768,1.0,group
B0586,B0599,0.7,"partner,region"
B0586,B0748,0.5,partner
B0586,B0753,0.5,partner
B0586,B0761,0.7,"partner,region"
B0586,B0777,0.7,"partner,region"
B0586,B0780,0.5,partner
B0586,B0788,0.7,"partner,region"
B0586,B0820,0.7,"partner,region"
B0586,B0947,0.7,"partner,region"
B0586,B0957,0.5,partner
B0586,B0960,0.5,partner
B0586,B1012,0.5,partner
B0586,B1047,0.5,partner
B0586,B1084,0.5,partner
B0586,B1223,0.5,partner
B0586,B1254,0.5,partner
B0586,B1405,0.7,"partner,region"
B0586,B1499,0.5,partner
B0586,B1502,0.5,partner
B0586,B1606,0.5,partner
B0586,B1668,0.5,partner
B0586,B1694,0.5,partner
B0586,B1820,0.7,"partner,region"
B0586,B1871,0.5,partner
B0586,B1874,0.5,partner
B0586,B1928,0.5,partner
B0586,B1960,0.5,partner
B0586,B1961,0.5,partner
B0586,B0605,0.2,region
B0586,B0664,0.2,region
B0586,B0681,0.2,region
B0586,B0826,0.2,region
B0586,B1001,0.2,region
B0586,B1108,0.2,region
B0586,B1586,0.2,region
B0586,B1856,0.2,region
B0586,B1955,0.2,region
B0587,B0912,1.0,group
B0587,B0953,1.0,group
B0587,B1032,1.0,group
B0587,B1097,1.0,group
B0587,B1613,1.0,group
B0587,B1055,0.5,partner
B0587,B1200,0.7,"partner,region"
B0587,B1343,0.5,partner
B0587,B1359,0.5,partner
B0587,B1402,0.5,partner
B0587,B1637,0.5,partner
B0587,B1672,0.5,partner
B0587,B1673,0.5,partner
B0587,B1687,0.5,partner
B0587,B1795,0.5,partner
B0587,B1912,0.5,partner
B0587,B1948,0.5,partner
B0587,B1978,0.5,partner
B0587,B1602,0.2,region
B0588,B1022,1.0,group
B0588,B1085,1.0,group
B0588,B1240,1.0,group
B0588,B1998,1.0,group
B0588,B0836,0.5,partner
B0588,B1053,0.5,partner
B0588,B1268,0.5,partner
B0588,B1394,0.7,"partner,region"
B0588,B1555,0.7,"partner,region"
B0588,B1639,0.5,partner
B0588,B1771,0.5,partner
B0589,B0781,1.0,group
B0589,B0999,1.0,group
B0589,B1559,1.0,group
B0589,B0600,0.5,partner
B0589,B0604,0.7,"partner,region"
B0589,B0612,0.5,partner
B0589,B0631,0.7,"partner,region"
B0589,B0632,0.5,partner
B0589,B0633,0.5,partner
B0589,B0635,0.7,"partner,region"
B0589,B0637,0.5,partner
B0589,B0645,0.7,"partner,region"
B0589,B0646,0.7,"partner,region"
B0589,B0651,0.5,partner
B0589,B0691,0.7,"partner,region"
B0589,B0695,0.5,partner
B0589,B0703,0.5,partner
B0589,B0704,0.7,"partner,region"
B0589,B0713,0.5,partner
B0589,B0714,0.5,partner
B0589,B0717,0.5,partner
B0589,B0727,0.7,"partner,region"
B0589,B0732,0.5,partner
B0589,B0733,0.5,partner
B0589,B0734,0.5,partner
B0589,B0749,0.5,partner
B0589,B0754,0.5,partner
B0589,B0762,0.5,partner
B0589,B0778,0.5,partner
B0589,B0779,0.7,"partner,region"
B0589,B0784,0.7,"partner,region"
B0589,B0787,0.7,"partner,region"
B0589,B0790,0.5,partner
B0589,B0798,0.5,partner
B0589,B0802,0.5,partner
B0589,B0805,0.7,"partner,region"
B0589,B0810,0.5,partner
B0589,B0825,0.7,"partner,region"
B0589,B0827,0.5,partner
B0589,B0831,0.5,partner
B0589,B0837,0.7,"partner,region"
B0589,B0844,0.7,"partner,region"
B0589,B0855,0.5,partner
B0589,B0858,0.5,partner
B0589,B0863,0.5,partner
B0589,B0869,0.5,partner
B0589,B0875,0.5,partner
B0589,B0905,0.5,partner
B0589,B0915,0.7,"partner,region"
B0589,B0916,0.5,partner
B0589,B0927,0.7,"partner,region"
B0589,B0931,0.5,partner
B0589,B0935,0.7,"partner,region"
B0589,B0936,0.5,partner
B0589,B0946,0.5,partner
B0589,B0966,0.5,partner
B0589,B0969,0.5,partner
B0589,B0975,0.5,partner
B0589,B0976,0.5,partner
B0589,B0977,0.5,partner
B0589,B0978,0.5,partner
B0589,B0982,0.5,partner
B0589,B0983,0.7,"partner,region"
B0589,B0985,0.5,partner
B0589,B0987,0.5,partner
B0589,B0988,0.5,partner
B0589,B0993,0.5,partner
B0589,B0996,0.7,"partner,region"
B0589,B1002,0.5,partner
B0589,B1005,0.5,partner
B0589,B1007,0.5,partner
B0589,B1010,0.5,partner
B0589,B1017,0.5,partner
B0589,B1019,0.5,partner
B0589,B1025,0.7,"partner,region"
B0589,B1036,0.5,partner
B0589,B1037,0.7,"partner,region"
B0589,B1038,0.5,partner
B0589,B1039,0.5,partner
B0589,B1041,0.5,partner
B0589,B1044,0.5,partner
B0589,B1046,0.5,partner
B0589,B1049,0.5,partner
B0589,B1050,0.7,"partner,region"
B0589,B1058,0.5,partner
B0589,B1062,0.5,partner
B0589,B1069,0.5,partner
B0589,B1090,0.7,"partner,region"
B0589,B1104,0.5,partner
B0589,B1109,0.5,partner
B0589,B1137,0.7,"partner,region"
B0589,B1144,0.5,partner
B0589,B1147,0.7,"partner,region"
B0589,B1152,0.5,partner
B0589,B1154,0.5,partner
B0589,B1156,0.7,"partner,region"
B0589,B1168,0.5,partner
B0589,B1169,0.5,partner
B0589,B1173,0.5,partner
B0589,B1176,0.7,"partner,region"
B0589,B1180,0.5,partner
B0589,B1182,0.5,partner
B0589,B1186,0.5,partner
B0589,B1187,0.5,partner
B0589,B1190,0.5,partner
B0589,B1198,0.5,partner
B0589,B1208,0.5,partner
B0589,B1209,0.5,partner
B0589,B1211,0.5,partner
B0589,B1232,0.5,partner
B0589,B1234,0.5,partner
B0589,B1244,0.5,partner
B0589,B1245,0.5,partner
B0589,B1250,0.7,"partner,region"
B0589,B1253,0.7,"partner,region"
B0589,B1256,0.7,"partner,region"
B0589,B1266,0.7,"partner,region"
B0589,B1286,0.5,partner
B0589,B1288,0.7,"partner,region"
B0589,B1294,0.5,partner
B0589,B1299,0.5,partner
B0589,B1301,0.5,partner
B0589,B1317,0.5,partner
B0589,B1319,0.7,"partner,region"
B0589,B1321,0.5,partner
B0589,B1322,0.5,partner
B0589,B1325,0.5,partner
B0589,B1328,0.5,partner
B0589,B1330,0.5,partner
B0589,B1333,0.5,partner
B0589,B1340,0.5,partner
B0589,B1342,0.5,partner
B0589,B1351,0.5,partner
B0589,B1354,0.5,partner
B0589,B1369,0.5,partner
B0589,B1377,0.5,partner
B0589,B1380,0.7,"partner,region"
B0589,B1393,0.5,partner
B0589,B1406,0.7,"partner,region"
B0589,B1410,0.5,partner
B0589,B1415,0.5,partner
B0589,B1416,0.5,partner
B0589,B1417,0.5,partner
B0589,B1424,0.5,partner
B0589,B1426,0.5,partner
B0589,B1438,0.5,partner
B0589,B1455,0.5,partner
B0589,B1458,0.5,partner
B0589,B1476,0.5,partner
B0589,B1478,0.5,partner
B0589,B1482,0.5,partner
B0589,B1483,0.5,partner
B0589,B1486,0.7,"partner,region"
B0589,B1491,0.7,"partner,region"
B0589,B1500,0.5,partner
B0589,B1506,0.7,"partner,region"
B0589,B1515,0.5,partner
B0589,B1524,0.5,partner
B0589,B1527,0.7,"partner,region"
B0589,B1542,0.5,partner
B0589,B1545,0.5,partner
B0589,B1547,0.5,partner
B0589,B1553,0.5,partner
B0589,B1554,0.5,partner
B0589,B1556,0.5,partner
B0589,B1561,0.7,"partner,region"
B0589,B1566,0.7,"partner,region"
B0589,B1570,0.5,partner
B0589,B1571,0.5,partner
B0589,B1575,0.5,partner
B0589,B1579,0.5,partner
B0589,B1590,0.7,"partner,region"
B0589,B1591,0.5,partner
B0589,B1592,0.5,partner
B0589,B1596,0.5,partner
B0589,B1597,0.5,partner
B0589,B1603,0.7,"partner,region"
B0589,B1604,0.5,partner
B0589,B1605,0.7,"partner,region"
B0589,B1607,0.7,"partner,region"
B0589,B1610,0.5,partner
B0589,B1612,0.5,partner
B0589,B1629,0.5,partner
B0589,B1632,0.5,partner
B0589,B1647,0.7,"partner,region"
B0589,B1654,0.5,partner
B0589,B1657,0.5,partner
B0589,B1664,0.5,partner
B0589,B1671,0.7,"partner,region"
B0589,B1677,0.5,partner
B0589,B1679,0.5,partner
B0589,B1680,0.5,partner
B0589,B1682,0.5,partner
B0589,B1689,0.7,"partner,region"
B0589,B1696,0.5,partner
B0589,B1698,0.5,partner
B0589,B1705,0.5,partner
B0589,B1707,0.5,partner
B0589,B1719,0.7,"partner,region"
B0589,B1720,0.7,"partner,region"
B0589,B1723,0.5,partner
B0589,B1727,0.5,partner
B0589,B1731,0.7,"partner,region"
B0589,B1750,0.7,"partner,region"
B0589,B1751,0.5,partner
B0589,B1752,0.7,"partner,region"
B0589,B1755,0.5,partner
B0589,B1757,0.5,partner
B0589,B1770,0.5,partner
B0589,B1773,0.7,"partner,region"
B0589,B1776,0.5,partner
B0589,B1778,0.5,partner
B0589,B1782,0.5,partner
B0589,B1783,0.5,partner
B0589,B1787,0.5,partner
B0589,B1805,0.5,partner
B0589,B1806,0.5,partner
B0589,B1812,0.5,partner
B0589,B1816,0.7,"partner,region"
B0589,B1822,0.5,partner
B0589,B1835,0.5,partner
B0589,B1840,0.5,partner
B0589,B1843,0.7,"partner,region"
B0589,B1859,0.5,partner
B0589,B1876,0.5,partner
B0589,B1884,0.5,partner
B0589,B1894,0.5,partner
B0589,B1896,0.7,"partner,region"
B0589,B1897,0.7,"partner,region"
B0589,B1907,0.5,partner
B0589,B1911,0.5,partner
B0589,B1918,0.5,partner
B0589,B1925,0.5,partner
B0589,B1927,0.7,"partner,region"
B0589,B1929,0.7,"partner,region"
B0589,B1935,0.5,partner
B0589,B1937,0.5,partner
B0589,B1942,0.7,"partner,region"
B0589,B1945,0.5,partner
B0589,B1949,0.5,partner
B0589,B1953,0.5,partner
B0589,B1958,0.7,"partner,region"
B0589,B1965,0.7,"partner,region"
B0589,B1973,0.5,partner
B0589,B1984,0.5,partner
B0589,B1987,0.5,partner
B0589,B1993,0.7,"partner,region"
B0589,B1994,0.7,"partner,region"
B0589,B1999,0.5,partner
B0589,B0594,0.2,region
B0589,B0616,0.2,region
B0589,B0627,0.2,region
B0589,B0693,0.2,region
B0589,B0715,0.2,region
B0589,B0812,0.2,region
B0589,B0877,0.2,region
B0589,B1011,0.2,region
B0589,B1033,0.2,region
B0589,B1101,0.2,region
B0589,B1184,0.2,region
B0589,B1344,0.2,region
B0589,B1505,0.2,region
B0589,B1568,0.2,region
B0589,B1641,0.2,region
B0589,B1836,0.2,region
B0589,B1841,0.2,region
B0589,B1850,0.2,region
B0589,B1922,0.2,region
B0589,B1959,0.2,region
B0590,B0985,1.0,group
B0590,B1132,1.0,group
B0590,B1293,1.0,group
B0590,B1558,1.0,group
B0590,B1957,1.0,group
B0590,B1976,1.0,group
B0590,B1526,0.7,"partner,region"
B0590,B1716,0.7,"partner,region"
B0590,B1788,0.7,"partner,region"
B0590,B1384,0.2,region
B0591,B1612,1.0,group
B0591,B1719,1.0,group
B0591,B0653,0.5,partner
B0591,B0730,0.5,partner
