borrower_id,t,state,is_stressed,own_lagged_risk,neighbor_stress_fraction,regional_shock_index,ground_truth_reason,group_id,partner_id,region_id,loan_amount,term_months,repayment_interval,current_savings,individual_risk_score
B0317,5,1,1,1,0.16666666666666666,0,Isolated Stress,G0295,145.0,Philippines_R1,125.0,8.0,irregular,6.37,0.149387
B0318,5,0,0,0,0.25,0,,G0161,145.0,Philippines_R3,550.0,8.0,irregular,129.73,0.052369464
B0319,5,0,0,0,0.0,0,,G0165,100.0,Tajikistan_R2,1000.0,14.0,monthly,156.65,0.07642225
B0320,5,0,0,0,0.4,0,,G0256,247.0,Pakistan_R0,575.0,14.0,monthly,165.75,0.07205361
B0321,5,0,0,0,0.0,0,,G0171,145.0,Philippines_R3,150.0,8.0,irregular,11.68,0.03690937
B0322,5,0,0,0,0.0,0,,G0062,145.0,Philippines_R3,300.0,11.0,irregular,67.94,0.071679115
B0323,5,0,0,0,0.0,0,,G0142,156.0,Kenya_R2,300.0,14.0,monthly,58.29,0.058108497
B0324,5,0,0,0,0.0,0,,G0012,185.0,Jordan_R0,875.0,18.0,monthly,212.36,0.06264446
B0325,5,0,0,0,0.6,0,,G0168,133.0,Kenya_R3,1275.0,14.0,monthly,88.56,0.037888274
B0326,5,1,1,0,0.0,0,Isolated Stress,G0123,98.0,Nicaragua_R2,1125.0,17.0,monthly,251.99,0.07078821
B0327,5,0,0,0,0.2,0,,G0116,81.0,El Salvador_R0,500.0,11.0,monthly,109.22,0.05704437
B0328,5,0,0,0,0.0,0,,G0160,288.0,Nigeria_R2,75.0,15.0,bullet,16.36,0.15763718
B0329,5,0,0,0,0.0,1,,G0112,15.0,Samoa_R1,400.0,14.0,irregular,92.42,0.06279925
B0330,5,0,0,0,0.0,0,,G0334,167.0,El Salvador_R0,1025.0,14.0,monthly,259.26,0.061626855
B0331,5,0,0,0,0.0,0,,G0061,145.0,Philippines_R0,425.0,8.0,irregular,123.89,0.11128577
B0332,5,0,0,0,0.16666666666666666,0,,G0071,145.0,Philippines_R3,300.0,14.0,irregular,39.28,0.06848249
B0333,5,0,0,0,0.3333333333333333,0,,G0158,364.0,Liberia_R0,225.0,8.0,monthly,66.94,0.062299717
B0334,5,0,0,0,0.0,0,,G0089,359.0,Madagascar_R2,200.0,8.0,monthly,39.9,0.05414316
B0335,5,0,0,0,0.5,0,,G0238,199.0,El Salvador_R1,350.0,14.0,monthly,25.59,0.044393647
B0336,5,0,0,0,0.5,0,,G0183,398.0,Burkina Faso_R2,1025.0,8.0,monthly,69.25,0.058818884
B0337,5,0,0,0,0.0,0,,G0316,164.0,Kenya_R0,200.0,14.0,irregular,30.05,0.046922386
B0338,5,0,0,0,0.16666666666666666,0,,G0219,404.0,Lebanon_R2,1550.0,15.0,monthly,442.48,0.06315322
B0339,5,0,0,0,0.2,0,,G0076,138.0,Kenya_R0,400.0,8.0,monthly,104.92,0.065485165
B0340,5,0,0,0,0.0,0,,G0240,23.0,Mozambique_R1,525.0,17.0,monthly,150.46,0.06190859
B0341,5,0,0,0,0.0,0,,G0124,125.0,Philippines_R2,600.0,11.0,irregular,123.11,0.06789627
B0342,5,0,0,0,0.0,0,,G0057,240.0,Kosovo_R0,1075.0,26.0,monthly,195.71,0.08305681
B0343,5,0,0,0,0.0,1,,G0332,199.0,El Salvador_R2,500.0,14.0,monthly,47.12,0.04712181
B0344,5,0,0,0,0.0,0,,G0040,247.0,Pakistan_R1,400.0,14.0,monthly,59.38,0.059916764
B0345,5,0,0,0,0.0,0,,G0281,239.0,Albania_R3,875.0,14.0,monthly,157.68,0.07642225
B0346,5,1,1,0,0.25,0,Isolated Stress,G0129,275.0,Mexico_R0,625.0,14.0,monthly,47.86,0.049740057
B0347,5,0,0,0,0.0,0,,G0214,204.0,Cambodia_R2,1375.0,20.0,monthly,159.75,0.08049126
B0348,5,1,1,1,0.2,0,Isolated Stress,G0156,123.0,Philippines_R1,1025.0,8.0,irregular,235.2,0.079648145
B0349,5,1,1,1,0.0,0,Isolated Stress,G0184,63.0,Tajikistan_R1,1025.0,14.0,monthly,277.47,0.059775796
B0350,5,1,1,1,0.0,0,Isolated Stress,G0059,202.0,Kenya_R0,1025.0,9.0,bullet,358.24,0.22612168
B0351,5,0,0,0,0.0,0,,G0045,188.0,Ecuador_R3,300.0,12.0,monthly,98.98,0.074963115
B0352,5,0,0,0,0.3333333333333333,0,,G0020,245.0,Pakistan_R2,525.0,14.0,monthly,127.45,0.05072435
B0353,5,0,0,0,0.5,0,,G0000,136.0,Philippines_R2,350.0,12.0,monthly,61.73,0.05456912
B0354,5,0,0,0,0.0,0,,G0037,169.0,Armenia_R1,650.0,26.0,monthly,156.55,0.077381864
B0355,5,0,0,0,0.0,0,,G0136,246.0,Guatemala_R0,650.0,14.0,monthly,185.7,0.07205361
B0356,5,0,0,0,0.0,0,,G0240,247.0,Pakistan_R1,300.0,14.0,monthly,25.65,0.05269231
B0357,5,0,0,0,0.0,1,,G0209,199.0,El Salvador_R2,225.0,14.0,bullet,38.92,0.09169532
B0358,5,0,0,0,0.25,0,,G0106,406.0,Indonesia_R0,550.0,36.0,irregular,166.07,0.046977844
B0359,5,0,0,0,0.16666666666666666,0,,G0189,443.0,Madagascar_R3,325.0,10.0,irregular,53.67,0.05923766
B0360,5,1,1,1,0.5,0,Isolated Stress,G0125,181.0,Georgia_R2,2150.0,27.0,monthly,476.36,0.09779826
B0361,5,0,0,0,0.0,0,,G0009,317.0,Honduras_R2,2000.0,39.0,monthly,452.66,0.04160346
B0362,5,0,0,0,0.0,0,,G0179,81.0,El Salvador_R0,300.0,14.0,monthly,31.6,0.057016637
B0363,5,0,0,0,0.25,0,,G0108,15.0,Samoa_R0,400.0,14.0,irregular,63.47,0.06476751
B0364,5,0,0,0,0.4,0,,G0180,205.0,Yemen_R3,2100.0,12.0,monthly,315.74,0.08247579
B0365,5,1,1,1,0.0,0,Independent Regional Shock,G0069,58.0,Paraguay_R0,2675.0,6.0,irregular,154.77,0.12956682
B0366,5,0,0,0,0.5,0,,G0021,130.0,Mexico_R3,4050.0,7.0,irregular,231.89,0.10685455
B0367,5,0,0,0,0.0,0,,G0057,402.0,The Democratic Republic of the Congo_R1,2500.0,14.0,monthly,748.77,0.1458729
B0368,5,0,0,0,0.0,0,,G0012,145.0,Philippines_R3,175.0,7.0,irregular,23.09,0.093989894
B0369,5,0,0,0,0.0,0,,G0249,217.0,Cameroon_R1,550.0,15.0,monthly,112.98,0.042754617
B0370,5,0,0,0,0.16666666666666666,0,,G0132,9.0,Cambodia_R0,1525.0,14.0,monthly,212.92,0.08310632
B0371,5,0,0,0,0.16666666666666666,0,,G0088,171.0,Kyrgyzstan_R1,525.0,14.0,monthly,174.41,0.04326401
B0372,5,0,0,0,0.16666666666666666,0,,G0208,204.0,Cambodia_R3,1000.0,26.0,monthly,127.79,0.067249775
B0373,5,0,0,0,0.0,0,,G0203,126.0,Philippines_R2,650.0,14.0,irregular,116.28,0.07731519
B0374,5,0,0,0,0.3333333333333333,0,,G0002,167.0,El Salvador_R0,500.0,14.0,monthly,155.91,0.04145621
B0375,5,0,0,0,0.3333333333333333,0,,G0158,145.0,Philippines_R1,150.0,7.0,irregular,45.39,0.07086749
B0376,5,0,0,0,0.0,0,,G0077,58.0,Paraguay_R2,3225.0,6.0,irregular,341.3,0.12260892
B0377,5,0,0,0,0.4,0,,G0135,177.0,Colombia_R1,350.0,14.0,bullet,101.78,0.04946703
B0378,5,0,0,0,0.16666666666666666,0,,G0311,455.0,Pakistan_R0,300.0,14.0,monthly,56.24,0.07424782
B0379,5,0,0,0,0.0,0,,G0315,393.0,Lao People's Democratic Republic_R3,300.0,10.0,bullet,58.47,0.074481584
B0380,5,0,0,0,0.16666666666666666,0,,G0111,145.0,Philippines_R3,225.0,11.0,irregular,20.26,0.09156257
B0381,5,1,1,1,0.75,0,Contagion-Driven Stress,G0082,177.0,Colombia_R2,525.0,14.0,bullet,38.94,0.06428
B0382,5,1,1,1,0.0,0,Independent Regional Shock,G0019,125.0,Philippines_R2,150.0,11.0,irregular,40.26,0.09939065
B0383,5,1,1,1,0.2,0,Isolated Stress,G0011,145.0,Philippines_R0,475.0,11.0,irregular,94.5,0.09267236
B0384,5,0,0,1,0.0,0,,G0290,145.0,Philippines_R1,225.0,8.0,irregular,40.74,0.080790296
B0385,5,0,0,0,0.0,0,,G0331,204.0,Cambodia_R2,725.0,14.0,monthly,194.92,0.07847764
B0386,5,0,0,0,0.0,0,,G0214,245.0,Pakistan_R1,575.0,14.0,monthly,160.8,0.07205361
B0387,5,0,0,0,0.0,0,,G0324,176.0,Nicaragua_R2,600.0,14.0,monthly,58.6,0.049191218
B0388,5,1,1,0,0.3333333333333333,0,Contagion-Driven Stress,G0196,145.0,Philippines_R1,325.0,8.0,irregular,75.75,0.056082558
B0389,5,1,1,1,0.0,0,Isolated Stress,G0205,119.0,Peru_R1,3400.0,8.0,monthly,308.06,0.08488944
B0390,5,1,1,0,0.0,0,Isolated Stress,G0148,71.0,Peru_R0,225.0,8.0,monthly,61.97,0.06594449
B0391,5,0,0,0,0.2,0,,G0312,77.0,Lebanon_R1,1500.0,17.0,monthly,370.63,0.09597372
B0392,5,0,0,0,0.0,0,,G0306,145.0,Philippines_R3,275.0,13.0,irregular,92.67,0.060674544
B0393,5,0,0,0,0.3333333333333333,0,,G0020,145.0,Philippines_R3,550.0,8.0,irregular,38.88,0.05392833
B0394,5,1,1,1,0.0,0,Isolated Stress,G0039,15.0,Samoa_R0,1000.0,14.0,irregular,67.12,0.0800869
B0395,5,0,0,0,0.0,0,,G0227,145.0,Philippines_R1,250.0,8.0,irregular,33.66,0.044386763
B0396,5,2,1,1,0.0,0,Contagion-Driven Stress,G0235,15.0,Samoa_R0,575.0,14.0,irregular,73.89,0.05173003
B0397,5,0,0,0,0.0,0,,G0306,136.0,Philippines_R3,325.0,14.0,monthly,40.33,0.05084367
B0398,5,0,0,0,0.2,0,,G0074,145.0,Philippines_R1,600.0,5.0,irregular,193.13,0.03700423
B0399,5,0,0,1,0.2,0,,G0256,145.0,Philippines_R1,200.0,8.0,irregular,24.97,0.07729443
B0400,5,0,0,0,0.4,0,,G0287,106.0,Cambodia_R0,500.0,14.0,monthly,65.79,0.04951313
B0401,5,0,0,0,0.0,0,,G0319,81.0,El Salvador_R0,500.0,17.0,monthly,138.91,0.05098757
B0402,5,0,0,1,0.5,0,,G0284,145.0,Philippines_R3,300.0,8.0,irregular,55.48,0.085118316
B0403,5,0,0,0,0.0,0,,G0277,386.0,Kenya_R0,600.0,14.0,irregular,169.81,0.07294648
B0404,5,0,0,0,0.3333333333333333,0,,G0201,146.0,Armenia_R1,1475.0,26.0,monthly,102.67,0.056408558
B0405,5,0,0,0,0.0,0,,G0098,239.0,Albania_R3,2350.0,38.0,monthly,461.24,0.04619872
B0406,5,2,1,1,0.0,0,Independent Regional Shock,G0309,136.0,Philippines_R2,225.0,14.0,monthly,13.52,0.04113341
B0407,5,0,0,0,0.0,0,,G0258,279.0,Nicaragua_R0,475.0,26.0,irregular,32.68,0.065497436
B0408,5,0,0,0,0.0,0,,G0084,171.0,Kyrgyzstan_R0,925.0,14.0,monthly,297.79,0.05334523
B0409,5,0,0,0,0.2,0,,G0167,144.0,Philippines_R0,225.0,5.0,irregular,20.65,0.01543047
B0410,5,0,0,0,0.16666666666666666,0,,G0145,145.0,Philippines_R1,325.0,8.0,irregular,68.16,0.053818922
B0411,5,0,0,0,0.25,0,,G0029,26.0,Ukraine_R3,1200.0,26.0,monthly,207.99,0.09831495
B0412,5,1,1,0,0.0,0,Isolated Stress,G0232,171.0,Kyrgyzstan_R1,925.0,10.0,monthly,142.64,0.12944159
B0413,5,0,0,0,0.0,0,,G0081,145.0,Philippines_R0,200.0,8.0,irregular,63.99,0.09152998
B0414,5,1,1,1,0.4,0,Isolated Stress,G0034,204.0,Cambodia_R0,850.0,14.0,monthly,48.06,0.073095016
B0415,5,0,0,0,0.16666666666666666,0,,G0080,183.0,Sierra Leone_R1,1075.0,14.0,monthly,267.82,0.058874723
B0416,5,0,0,0,0.0,0,,G0037,126.0,Philippines_R1,125.0,8.0,monthly,42.38,0.050958123
B0417,5,1,1,1,0.16666666666666666,0,Independent Regional Shock,G0233,80.0,Palestine_R3,1975.0,21.0,monthly,430.65,0.08379918
B0418,5,0,0,0,0.2,0,,G0312,126.0,Philippines_R3,575.0,26.0,monthly,190.35,0.08081541
B0419,5,1,1,0,0.0,0,Isolated Stress,G0146,77.0,Lebanon_R0,2000.0,15.0,monthly,131.35,0.060791343
B0420,5,0,0,0,0.16666666666666666,0,,G0069,379.0,Tanzania_R2,375.0,8.0,irregular,65.86,0.056320593
B0421,5,1,1,1,0.3333333333333333,0,Contagion-Driven Stress,G0151,204.0,Cambodia_R2,1000.0,26.0,monthly,128.05,0.067249775
B0422,5,0,0,0,0.0,0,,G0065,163.0,Uganda_R0,450.0,12.0,monthly,121.16,0.056721665
B0423,5,1,1,1,0.16666666666666666,0,Independent Regional Shock,G0121,145.0,Philippines_R3,225.0,8.0,irregular,77.49,0.09551354
B0424,5,0,0,0,0.0,0,,G0175,311.0,Cambodia_R2,200.0,8.0,monthly,25.39,0.098431826
B0425,5,1,1,1,0.75,0,Independent Regional Shock,G0082,199.0,El Salvador_R0,1000.0,20.0,monthly,246.25,0.07132647
B0426,5,1,1,0,0.0,0,Isolated Stress,G0072,15.0,Samoa_R2,425.0,14.0,irregular,46.51,0.08606406
B0427,5,1,1,1,0.16666666666666666,0,Contagion-Driven Stress,G0051,121.0,Vietnam_R1,1325.0,26.0,monthly,290.97,0.087104954
B0428,5,0,0,0,0.3333333333333333,0,,G0121,139.0,Peru_R3,375.0,14.0,monthly,70.94,0.045037676
B0429,5,0,0,0,0.2,0,,G0016,145.0,Philippines_R3,325.0,11.0,irregular,111.02,0.035121456
B0430,5,0,0,0,0.16666666666666666,0,,G0132,123.0,Philippines_R3,250.0,13.0,irregular,58.14,0.059689365
B0431,5,0,0,0,0.0,0,,G0240,164.0,Kenya_R2,600.0,13.0,irregular,92.91,0.050847903
B0432,5,0,0,0,0.3333333333333333,0,,G0047,126.0,Philippines_R1,275.0,7.0,bullet,23.16,0.1053918
B0433,5,0,0,0,0.0,0,,G0038,247.0,Pakistan_R0,300.0,13.0,monthly,28.61,0.07508654
B0434,5,1,1,1,0.2,0,Isolated Stress,G0194,145.0,Philippines_R2,450.0,14.0,irregular,52.92,0.08522039
B0435,5,0,0,0,0.0,0,,G0131,143.0,Peru_R0,1075.0,14.0,monthly,134.69,0.06782937
B0436,5,0,0,0,0.2,0,,G0074,145.0,Philippines_R2,250.0,8.0,irregular,76.3,0.064955205
B0437,5,1,1,0,0.5,0,Contagion-Driven Stress,G0270,145.0,Philippines_R0,225.0,8.0,irregular,49.13,0.07107863
B0438,5,0,0,0,0.0,0,,G0056,145.0,Philippines_R1,175.0,7.0,irregular,36.23,0.04548841
B0439,5,0,0,0,0.2,0,,G0078,145.0,Philippines_R1,375.0,8.0,irregular,31.66,0.053947393
B0440,5,0,0,1,0.16666666666666666,0,,G0169,133.0,Kenya_R3,350.0,8.0,monthly,107.81,0.055899292
B0441,5,1,1,1,0.25,0,Isolated Stress,G0293,145.0,Philippines_R1,200.0,8.0,irregular,53.37,0.0949796
B0442,5,0,0,0,0.2,0,,G0116,145.0,Philippines_R3,300.0,10.0,irregular,21.09,0.09615997
B0443,5,0,0,1,0.3333333333333333,0,,G0252,156.0,Kenya_R2,200.0,14.0,monthly,52.47,0.09818647
B0444,5,0,0,0,0.0,0,,G0227,145.0,Philippines_R2,225.0,14.0,irregular,47.94,0.070324466
B0445,5,0,0,1,0.4,0,,G0079,145.0,Philippines_R3,275.0,7.0,irregular,20.49,0.12964185
B0446,5,0,0,0,0.5,0,,G0192,119.0,Peru_R3,700.0,8.0,monthly,131.24,0.067362085
B0447,5,0,0,0,0.0,0,,G0148,81.0,El Salvador_R0,500.0,17.0,monthly,97.7,0.048336674
B0448,5,0,0,0,0.0,0,,G0198,136.0,Philippines_R0,225.0,26.0,bullet,22.44,0.08449751
B0449,5,1,1,0,0.5,0,Isolated Stress,G0204,164.0,Kenya_R0,250.0,14.0,irregular,83.43,0.0530187
B0450,5,0,0,0,0.0,0,,G0006,146.0,Armenia_R3,1675.0,38.0,monthly,510.86,0.07044679
B0451,5,0,0,0,0.25,1,,G0113,15.0,Samoa_R1,600.0,14.0,irregular,150.42,0.087201044
B0452,5,2,1,1,0.2,0,Independent Regional Shock,G0279,145.0,Philippines_R2,225.0,14.0,irregular,42.45,0.06786048
B0453,5,0,0,0,0.0,0,,G0067,80.0,Palestine_R1,2000.0,27.0,monthly,347.06,0.10168965
B0454,5,0,0,0,0.2,0,,G0226,123.0,Philippines_R3,200.0,7.0,irregular,49.06,0.09230777
B0455,5,1,1,1,0.0,0,Isolated Stress,G0318,151.0,Costa Rica_R0,1150.0,20.0,monthly,245.67,0.0721941
B0456,5,2,1,1,0.0,0,Isolated Stress,G0231,210.0,Zambia_R3,1075.0,19.0,bullet,73.83,0.03868076
B0457,5,1,1,0,0.2,0,Isolated Stress,G0118,296.0,Togo_R1,175.0,10.0,irregular,35.66,0.055390682
B0458,5,2,1,1,0.16666666666666666,0,Independent Regional Shock,G0158,145.0,Philippines_R3,150.0,8.0,irregular,43.79,0.059322495
B0459,5,1,1,1,0.3333333333333333,0,Contagion-Driven Stress,G0330,161.0,Rwanda_R0,25.0,10.0,irregular,4.69,0.08430846
B0460,5,0,0,0,0.0,0,,G0206,58.0,Paraguay_R1,350.0,15.0,monthly,22.96,0.050229054
B0461,5,0,0,0,0.4,0,,G0135,106.0,Cambodia_R1,500.0,14.0,monthly,142.94,0.058700234
B0462,5,0,0,0,0.0,0,,G0033,246.0,Guatemala_R2,775.0,10.0,monthly,85.57,0.074544966
B0463,5,0,0,0,0.0,0,,G0285,311.0,Cambodia_R1,125.0,8.0,monthly,15.95,0.09471074
B0464,5,2,1,1,0.25,0,Independent Regional Shock,G0021,442.0,Haiti_R2,500.0,7.0,monthly,49.71,0.07757356
B0465,5,0,0,0,0.16666666666666666,1,,G0090,63.0,Tajikistan_R0,700.0,15.0,monthly,104.35,0.049684376
B0466,5,0,0,0,0.0,0,,G0334,65.0,Uganda_R0,750.0,14.0,monthly,207.77,0.06413718
B0467,5,0,0,0,0.0,0,,G0171,143.0,Peru_R3,375.0,15.0,monthly,77.18,0.04560683
B0468,5,0,0,0,0.0,0,,G0126,202.0,Kenya_R1,1025.0,11.0,bullet,114.25,0.065777436
B0469,5,1,1,1,0.25,0,Isolated Stress,G0271,183.0,Sierra Leone_R2,150.0,11.0,irregular,47.0,0.07847268
B0470,5,0,0,0,0.0,0,,G0255,176.0,Nicaragua_R0,800.0,15.0,monthly,251.1,0.06940866
B0471,5,0,0,0,0.0,0,,G0062,204.0,Cambodia_R3,1000.0,26.0,monthly,311.17,0.058875676
B0472,5,0,0,0,0.4,1,,G0282,440.0,Egypt_R2,700.0,14.0,monthly,85.15,0.049013123
B0473,5,0,0,0,0.0,0,,G0241,182.0,Liberia_R3,500.0,7.0,irregular,92.69,0.066128284
B0474,5,0,0,0,0.0,0,,G0329,169.0,Armenia_R0,3000.0,30.0,monthly,1036.49,0.039161135
B0475,5,0,0,0,0.2,0,,G0215,185.0,Jordan_R3,1025.0,21.0,monthly,288.64,0.07890682
B0476,5,0,0,0,0.25,0,,G0266,177.0,Colombia_R1,775.0,26.0,bullet,45.07,0.04121692
B0477,5,0,0,0,0.16666666666666666,0,,G0147,23.0,Mozambique_R1,875.0,17.0,monthly,60.87,0.08732756
B0478,5,0,0,0,0.0,0,,G0014,199.0,El Salvador_R1,1000.0,20.0,monthly,189.18,0.0766785
B0479,5,0,0,0,0.0,0,,G0043,145.0,Philippines_R3,175.0,8.0,irregular,56.48,0.097650774
B0480,5,0,0,0,0.0,0,,G0064,112.0,Uganda_R2,125.0,6.0,irregular,26.45,0.07207232
B0481,5,0,0,0,0.16666666666666666,0,,G0096,199.0,El Salvador_R0,1200.0,26.0,irregular,239.21,0.09397112
B0482,5,0,0,0,0.16666666666666666,0,,G0060,177.0,Colombia_R0,250.0,13.0,bullet,20.41,0.11182504
B0483,5,0,0,0,0.0,0,,G0077,145.0,Philippines_R0,225.0,8.0,irregular,55.58,0.072273836
B0484,5,0,0,0,0.0,0,,G0303,394.0,Vietnam_R2,475.0,26.0,monthly,140.9,0.05422834
B0485,5,0,0,0,0.0,0,,G0061,150.0,Costa Rica_R1,975.0,38.0,irregular,160.02,0.041940086
B0486,5,0,0,0,0.16666666666666666,0,,G0080,145.0,Philippines_R0,450.0,11.0,irregular,127.21,0.059540253
B0487,5,0,0,0,0.2,0,,G0245,204.0,Cambodia_R2,725.0,19.0,monthly,246.02,0.075438336
B0488,5,0,0,0,0.0,0,,G0283,125.0,Philippines_R2,425.0,10.0,irregular,47.23,0.0826403
B0489,5,0,0,0,0.2,0,,G0260,145.0,Philippines_R0,225.0,8.0,irregular,46.57,0.067081094
B0490,5,0,0,0,0.25,0,,G0113,145.0,Philippines_R0,500.0,7.0,irregular,68.07,0.06899929
B0491,5,0,0,0,0.16666666666666666,0,,G0221,288.0,Nigeria_R2,75.0,17.0,bullet,21.59,0.11035158
B0492,5,0,0,0,0.0,0,,G0315,247.0,Pakistan_R0,450.0,11.0,irregular,100.48,0.06340367
B0493,5,0,0,0,0.3333333333333333,0,,G0105,125.0,Philippines_R1,575.0,14.0,irregular,138.22,0.06546764
B0494,5,2,1,1,0.16666666666666666,0,Contagion-Driven Stress,G0020,81.0,El Salvador_R0,500.0,15.0,monthly,144.69,0.05994432
B0495,5,1,1,1,0.0,0,Isolated Stress,G0046,364.0,Liberia_R0,225.0,9.0,irregular,37.98,0.09593021
B0496,5,0,0,0,0.0,0,,G0264,145.0,Philippines_R1,250.0,8.0,irregular,81.13,0.0630743
B0497,5,0,0,0,0.16666666666666666,0,,G0094,388.0,Kenya_R3,200.0,8.0,monthly,41.98,0.052373406
B0498,5,0,0,0,0.2,0,,G0235,123.0,Philippines_R2,925.0,8.0,irregular,90.08,0.091945216
B0499,5,0,0,0,0.16666666666666666,0,,G0219,15.0,Samoa_R2,775.0,14.0,irregular,200.55,0.07608672
B0500,5,0,0,0,0.0,0,,G0127,288.0,Nigeria_R2,75.0,14.0,bullet,21.6,0.1055957
B0501,5,0,0,0,0.16666666666666666,0,,G0207,145.0,Philippines_R0,225.0,11.0,irregular,32.63,0.06719592
B0502,5,0,0,0,0.25,0,,G0309,177.0,Colombia_R1,675.0,20.0,bullet,207.33,0.06169755
B0503,5,0,0,0,0.5,0,,G0170,177.0,Colombia_R0,475.0,17.0,bullet,152.88,0.044834718
B0504,5,0,0,0,0.0,0,,G0214,143.0,Peru_R3,625.0,20.0,monthly,83.17,0.041795157
B0505,5,0,0,0,0.25,0,,G0108,199.0,El Salvador_R0,400.0,14.0,bullet,138.02,0.09787883
B0506,5,0,0,0,0.16666666666666666,0,,G0096,130.0,Mexico_R0,7200.0,7.0,irregular,663.94,0.14859013
B0507,5,0,0,0,0.0,0,,G0007,145.0,Philippines_R3,350.0,11.0,irregular,38.71,0.07895224
B0508,5,1,1,1,0.2,0,Isolated Stress,G0322,334.0,India_R2,175.0,43.0,bullet,18.42,0.09352254
B0509,5,0,0,0,0.2,0,,G0275,407.0,Cambodia_R1,650.0,26.0,monthly,206.83,0.06821184
B0510,5,0,0,0,0.0,0,,G0329,199.0,El Salvador_R1,200.0,5.0,irregular,49.26,0.045396533
B0511,5,0,0,0,0.4,0,,G0256,389.0,Philippines_R1,250.0,8.0,irregular,23.91,0.0776573
B0512,5,0,0,0,0.16666666666666666,0,,G0246,138.0,Kenya_R1,800.0,14.0,monthly,145.68,0.086149916
B0513,5,0,0,0,0.0,0,,G0110,156.0,Kenya_R3,150.0,14.0,monthly,35.19,0.04962849
B0514,5,1,1,0,0.0,0,Isolated Stress,G0054,164.0,Kenya_R0,600.0,14.0,irregular,45.02,0.05089447
B0515,5,1,1,1,0.3333333333333333,0,Contagion-Driven Stress,G0238,164.0,Kenya_R3,300.0,14.0,irregular,94.42,0.12293059
B0516,5,1,1,0,0.3333333333333333,0,Isolated Stress,G0144,97.0,Guatemala_R2,1250.0,8.0,monthly,363.85,0.121138155
B0517,5,0,0,0,0.5,0,,G0265,140.0,Bolivia_R1,4975.0,63.0,monthly,1002.77,0.03807004
B0518,5,0,0,0,0.16666666666666666,0,,G0088,58.0,Paraguay_R3,4575.0,5.0,irregular,1556.13,0.06167103
B0519,5,0,0,0,0.0,0,,G0065,311.0,Cambodia_R1,275.0,8.0,monthly,48.22,0.060567904
B0520,5,0,0,0,0.4,0,,G0313,167.0,El Salvador_R0,500.0,14.0,monthly,172.62,0.04145621
B0521,5,0,0,0,0.16666666666666666,0,,G0239,125.0,Philippines_R1,350.0,14.0,irregular,87.63,0.045193624
B0522,5,0,0,0,0.0,0,,G0110,302.0,Mali_R1,625.0,4.0,bullet,150.25,0.07524842
B0523,5,0,0,0,0.0,0,,G0186,120.0,Nicaragua_R2,725.0,14.0,irregular,72.35,0.05043112
B0524,5,1,1,1,0.25,0,Isolated Stress,G0301,97.0,Guatemala_R3,550.0,6.0,irregular,173.02,0.027703634
B0525,5,0,0,0,0.2,0,,G0181,185.0,Jordan_R3,750.0,15.0,monthly,133.69,0.06725586
B0526,5,1,1,1,0.4,0,Isolated Stress,G0034,126.0,Philippines_R1,350.0,42.0,monthly,34.53,0.063470766
B0527,5,0,0,0,0.0,0,,G0057,167.0,El Salvador_R0,500.0,14.0,monthly,26.89,0.031715155
B0528,5,0,0,0,0.25,0,,G0129,42.0,Mongolia_R1,25.0,24.0,monthly,5.45,0.24836788
B0529,5,0,0,0,0.25,1,,G0022,438.0,Mali_R0,1125.0,8.0,bullet,234.25,0.079552144
B0530,5,0,0,0,0.25,1,,G0024,100.0,Tajikistan_R0,775.0,14.0,monthly,206.0,0.075158514
B0531,5,0,0,0,0.3333333333333333,0,,G0166,145.0,Philippines_R1,425.0,8.0,irregular,134.76,0.1448248
B0532,5,0,0,0,0.25,0,,G0083,245.0,Pakistan_R3,450.0,14.0,monthly,33.22,0.09742072
B0533,5,1,1,0,0.0,0,Isolated Stress,G0186,273.0,Belize_R0,1025.0,26.0,monthly,276.19,0.06305862
B0534,5,0,0,0,0.0,0,,G0067,342.0,Vietnam_R2,1550.0,12.0,monthly,164.65,0.091520175
B0535,5,0,0,0,0.3333333333333333,0,,G0068,81.0,El Salvador_R0,350.0,14.0,irregular,107.61,0.047990073
B0536,5,0,0,0,0.3333333333333333,0,,G0177,126.0,Philippines_R0,425.0,8.0,monthly,125.68,0.10234235
B0537,5,0,0,0,0.0,0,,G0258,123.0,Philippines_R2,450.0,7.0,bullet,95.51,0.058064874
B0538,5,0,0,0,0.16666666666666666,0,,G0041,201.0,Honduras_R0,675.0,20.0,monthly,177.57,0.06919753
B0539,5,0,0,0,0.16666666666666666,0,,G0207,150.0,Costa Rica_R2,575.0,38.0,irregular,82.98,0.031115787
B0540,5,0,0,0,0.5,0,,G0302,121.0,Vietnam_R2,700.0,20.0,monthly,133.95,0.063242935
B0541,5,0,0,0,0.5,1,,G0192,100.0,Tajikistan_R0,1300.0,62.0,monthly,385.44,0.06468142
B0542,5,0,0,0,0.2,0,,G0172,156.0,Kenya_R2,500.0,14.0,monthly,93.89,0.07715276
B0543,5,0,0,0,0.2,0,,G0059,93.0,Peru_R0,925.0,15.0,monthly,145.54,0.08940622
B0544,5,0,0,0,0.0,0,,G0018,231.0,Ghana_R0,1775.0,8.0,irregular,351.92,0.10999888
B0545,5,0,0,0,0.3333333333333333,0,,G0190,363.0,Vietnam_R0,1950.0,14.0,irregular,582.03,0.07884256
