loan_id,loan_amount,sector,country,region,term_months,repayment_interval,partner_id,borrower_id,region_id,group_id,current_savings,baseline_hazard
1173282,250.0,Agriculture,Kenya,Kericho,14.0,monthly,156.0,B1277,Kenya_R2,G0240,76.63,0.04057142857142857
837946,1300.0,Retail,Ecuador,Santo Domingo,12.0,monthly,190.0,B1278,Ecuador_R1,G0031,145.76,0.04346666666666667
653353,475.0,Education,Colombia,Bogotà,7.0,monthly,244.0,B1279,Colombia_R1,G0262,33.89,0.04217142857142857
697565,600.0,Clothing,Kenya,Kiambu,14.0,monthly,138.0,B1280,Kenya_R0,G0201,42.42,0.04137142857142857
1153914,350.0,Food,Pakistan,Gujranwala,14.0,monthly,455.0,B1281,Pakistan_R3,G0130,116.28,0.0408
819748,250.0,Education,Nigeria,Kaduna,14.0,bullet,288.0,B1282,Nigeria_R2,G0296,50.52,0.04057142857142857
939131,825.0,Agriculture,Albania,Lac,14.0,monthly,239.0,B1283,Albania_R3,G0095,142.58,0.04188571428571429
678736,400.0,Agriculture,El Salvador,San Miguel,14.0,monthly,199.0,B1284,El Salvador_R0,G0067,117.31,0.040914285714285716
901031,400.0,Food,Colombia,Cotorra,14.0,bullet,177.0,B1285,Colombia_R3,G0212,120.3,0.040914285714285716
1159734,225.0,Food,Philippines,"Maasin City, Leyte",8.0,irregular,145.0,B1286,Philippines_R3,G0171,33.67,0.040900000000000006
922788,1075.0,Agriculture,Colombia,Urrao,27.0,bullet,177.0,B1287,Colombia_R2,G0149,277.44,0.041274074074074074
894692,425.0,Food,Philippines,"Hinobaan, Negros Occidental",7.0,irregular,145.0,B1288,Philippines_R1,G0200,119.57,0.04194285714285714
1177254,2650.0,Food,Paraguay,Paraguari,7.0,monthly,58.0,B1289,Paraguay_R0,G0000,652.95,0.05211428571428571
822542,25.0,Agriculture,Rwanda,,10.0,irregular,161.0,B1290,Rwanda_R0,G0006,2.39,0.040080000000000005
703164,475.0,Agriculture,Yemen,Haja,40.0,irregular,205.0,B1291,Yemen_R1,G0293,148.56,0.04038
1314646,350.0,Food,Togo,baguida,14.0,irregular,296.0,B1292,Togo_R3,G0002,74.1,0.0408
798137,350.0,Retail,Peru,Lima,8.0,monthly,139.0,B1293,Peru_R3,G0073,47.16,0.041400000000000006
908517,450.0,Retail,Philippines,"Kalibo, Aklan",8.0,irregular,145.0,B1294,Philippines_R0,G0335,79.91,0.041800000000000004
985268,1150.0,Education,Uganda,Mbale,33.0,irregular,329.0,B1295,Uganda_R1,G0245,70.46,0.04111515151515152
991825,225.0,Personal Use,Nigeria,Kaduna,15.0,bullet,288.0,B1296,Nigeria_R2,G0229,19.88,0.04048
867252,1225.0,Agriculture,Kenya,kakamega south,10.0,bullet,202.0,B1297,Kenya_R3,G0325,342.59,0.04392
671384,1475.0,Agriculture,Honduras,taulabe,14.0,monthly,269.0,B1298,Honduras_R1,G0201,73.76,0.043371428571428575
1045248,425.0,Retail,Philippines,"Narra, Palawan",8.0,irregular,145.0,B1299,Philippines_R0,G0147,74.36,0.0417
712277,1100.0,Clothing,Peru,Cusco,6.0,irregular,119.0,B1300,Peru_R2,G0273,227.43,0.04586666666666667
891071,350.0,Retail,Philippines,"Bogo, Cebu",11.0,irregular,145.0,B1301,Philippines_R3,G0048,23.24,0.041018181818181815
655656,300.0,Food,Liberia,Caldwell,11.0,irregular,182.0,B1302,Liberia_R3,G0135,102.58,0.04087272727272727
1096676,575.0,Food,Egypt,Baniswef,14.0,monthly,440.0,B1303,Egypt_R2,G0180,67.76,0.04131428571428572
1271534,1000.0,Services,El Salvador,San Miguel,14.0,monthly,199.0,B1304,El Salvador_R0,G0187,141.26,0.04228571428571429
1319595,675.0,Agriculture,Vietnam,09  Đông Sơn,14.0,monthly,121.0,B1305,Vietnam_R2,G0202,95.3,0.041542857142857145
1054398,275.0,Agriculture,Tajikistan,Shahrituz,14.0,monthly,63.0,B1306,Tajikistan_R0,G0297,32.76,0.04062857142857143
1274891,625.0,Agriculture,Tajikistan,Tursun-zoda,15.0,monthly,63.0,B1307,Tajikistan_R2,G0081,31.53,0.04133333333333333
657308,450.0,Entertainment,Philippines,Ozamiz - Ozamis City Misamis Occidental,8.0,irregular,126.0,B1308,Philippines_R0,G0243,120.96,0.041800000000000004
876292,525.0,Agriculture,Tajikistan,Shahristan,12.0,monthly,100.0,B1309,Tajikistan_R0,G0125,178.53,0.041400000000000006
1304358,175.0,Personal Use,Cambodia,Kompong Thom,8.0,monthly,311.0,B1310,Cambodia_R1,G0042,20.53,0.0407
760715,4875.0,Food,The Democratic Republic of the Congo,"Goma, North Kivu province",6.0,irregular,160.0,B1311,The Democratic Republic of the Congo_R3,G0261,1213.46,0.066
1096081,400.0,Agriculture,Tajikistan,Bobojon Gafurov,14.0,monthly,215.0,B1312,Tajikistan_R2,G0240,109.03,0.040914285714285716
1048341,3475.0,Agriculture,Thailand,Chiang Rai,18.0,bullet,472.0,B1313,Thailand_R0,G0023,1058.23,0.046177777777777776
869342,500.0,Agriculture,El Salvador,,14.0,bullet,167.0,B1314,El Salvador_R0,G0072,88.39,0.04114285714285715
1258476,600.0,Food,Samoa,Fasitoo Tai,14.0,irregular,15.0,B1315,Samoa_R3,G0177,84.53,0.04137142857142857
818723,225.0,Education,Nigeria,Kaduna,14.0,bullet,288.0,B1316,Nigeria_R2,G0128,33.21,0.04051428571428571
791323,350.0,Agriculture,Philippines,"Narra, Palawan",8.0,irregular,145.0,B1317,Philippines_R0,G0157,92.33,0.041400000000000006
1305296,225.0,Personal Use,Cambodia,Kandal,8.0,monthly,311.0,B1318,Cambodia_R2,G0121,66.38,0.040900000000000006
1329150,200.0,Housing,Philippines,"Bindoy, Negros Oriental",14.0,irregular,145.0,B1319,Philippines_R1,G0052,20.9,0.04045714285714286
1318130,500.0,Food,El Salvador,,14.0,monthly,167.0,B1320,El Salvador_R0,G0105,80.64,0.04114285714285715
780917,375.0,Food,Philippines,"Quezon, Palawan",8.0,irregular,145.0,B1321,Philippines_R0,G0281,120.22,0.0415
928955,350.0,Food,Philippines,"Taytay, Palawan",8.0,irregular,145.0,B1322,Philippines_R3,G0117,102.2,0.041400000000000006
802790,1200.0,Education,Tajikistan,Tursunzade,26.0,monthly,100.0,B1323,Tajikistan_R1,G0001,414.55,0.04147692307692308
888709,800.0,Education,Peru,San Juan de Lurigancho,9.0,monthly,93.0,B1324,Peru_R2,G0030,221.02,0.04284444444444445
1023872,225.0,Agriculture,Philippines,"Compostela, Cebu",7.0,irregular,145.0,B1325,Philippines_R2,G0235,37.79,0.04102857142857143
675421,1100.0,Agriculture,Cambodia,Kampong Cham,20.0,monthly,106.0,B1326,Cambodia_R0,G0072,249.91,0.041760000000000005
1058300,1175.0,Food,Guatemala,Suchitepéquez,14.0,monthly,246.0,B1327,Guatemala_R2,G0279,291.76,0.042685714285714285
1240611,475.0,Food,Philippines,"Himamaylan, Negros Occidental",10.0,irregular,145.0,B1328,Philippines_R2,G0132,34.93,0.04152
1003335,125.0,Personal Use,Cambodia,Kandal,8.0,monthly,311.0,B1329,Cambodia_R2,G0187,26.67,0.0405
1136945,475.0,Retail,Philippines,"Dumaguete, Negros Oriental",11.0,irregular,145.0,B1330,Philippines_R2,G0098,124.83,0.041381818181818186
952540,3175.0,Food,Peru,Cusco,6.0,irregular,119.0,B1331,Peru_R2,G0176,318.12,0.056933333333333336
1164424,600.0,Retail,Kenya,Kapsabet,14.0,irregular,386.0,B1332,Kenya_R0,G0332,170.51,0.04137142857142857
852152,250.0,Agriculture,Philippines,"Bogo, Cebu",13.0,irregular,145.0,B1333,Philippines_R3,G0000,56.28,0.040615384615384616
778181,1500.0,Entertainment,Colombia,Medellín,15.0,bullet,177.0,B1334,Colombia_R2,G0096,503.5,0.0432
1044465,2925.0,Food,Paraguay,Asunción,6.0,irregular,58.0,B1335,Paraguay_R3,G0035,183.48,0.0556
975690,1700.0,Food,Uganda,Kamwenge,8.0,monthly,163.0,B1336,Uganda_R1,G0130,220.32,0.0468
1280248,1900.0,Agriculture,Costa Rica,San José,36.0,monthly,127.0,B1337,Costa Rica_R2,G0330,437.89,0.041688888888888886
947048,875.0,Retail,Philippines,Ozamiz - Ozamis City Misamis Occidental,26.0,monthly,126.0,B1338,Philippines_R0,G0150,121.6,0.04107692307692308
1296168,500.0,Agriculture,Cambodia,"Kampong Thom Province, Kampong Svay District",26.0,monthly,204.0,B1339,Cambodia_R1,G0138,132.16,0.040615384615384616
1102792,175.0,Housing,Philippines,"Sagay, Negros Occidental",14.0,irregular,145.0,B1340,Philippines_R2,G0201,48.6,0.040400000000000005
1191022,550.0,Agriculture,Kenya,Chwele,11.0,bullet,202.0,B1341,Kenya_R1,G0140,44.42,0.0416
1205667,175.0,Retail,Philippines,"Tacloban City, Leyte",8.0,irregular,145.0,B1342,Philippines_R3,G0158,35.73,0.0407
909966,1650.0,Agriculture,Kyrgyzstan,"Uch -Terek village, Jalalabat region",20.0,monthly,171.0,B1343,Kyrgyzstan_R3,G0121,334.4,0.04264
853413,575.0,Food,Philippines,"GMA, Cavite",9.0,irregular,144.0,B1344,Philippines_R1,G0154,92.45,0.04204444444444444
1195614,1675.0,Services,Mozambique,Maputo,15.0,bullet,210.0,B1345,Mozambique_R2,G0030,552.54,0.04357333333333334
1129784,475.0,Retail,Haiti,Fontamara(Centre-Ville),8.0,monthly,442.0,B1346,Haiti_R2,G0262,141.67,0.0419
798058,5425.0,Services,United States,New Jersey,24.0,monthly,131.0,B1347,United States_R0,G0101,1405.96,0.047233333333333336
873414,2325.0,Agriculture,Indonesia,Baturiti_Tabanan_Bali,8.0,irregular,82.0,B1348,Indonesia_R1,G0238,614.49,0.0493
1195783,600.0,Retail,Ecuador,Tulcán,12.0,monthly,188.0,B1349,Ecuador_R3,G0285,113.11,0.0416
961798,300.0,Personal Use,Haiti,Les Anglais,73.0,monthly,260.0,B1350,Haiti_R0,G0040,97.89,0.040131506849315074
940398,350.0,Food,Philippines,"Sibulan, Negros Oriental",14.0,irregular,145.0,B1351,Philippines_R0,G0218,90.43,0.0408
1060535,2250.0,Housing,Vietnam,Mai Sơn - Sơn La,14.0,irregular,363.0,B1352,Vietnam_R0,G0225,604.56,0.045142857142857144
701482,300.0,Food,El Salvador,El Transito,10.0,monthly,199.0,B1353,El Salvador_R2,G0202,92.55,0.040959999999999996
709636,250.0,Food,Philippines,"Narra, Palawan",8.0,irregular,145.0,B1354,Philippines_R0,G0298,33.06,0.041
821999,1100.0,Agriculture,El Salvador,San Miguel,14.0,bullet,199.0,B1355,El Salvador_R0,G0180,321.33,0.04251428571428571
920637,200.0,Food,India,Kandi,43.0,bullet,334.0,B1356,India_R3,G0083,21.71,0.040148837209302325
993694,750.0,Food,Uganda,Kamwenge,10.0,monthly,163.0,B1357,Uganda_R1,G0076,115.2,0.0424
1330781,550.0,Transportation,Tanzania,Geita - Lake Zone,14.0,monthly,87.0,B1358,Tanzania_R0,G0161,82.88,0.04125714285714285
871266,2375.0,Agriculture,Kyrgyzstan,Tash-Kumyr,26.0,monthly,171.0,B1359,Kyrgyzstan_R2,G0071,815.95,0.042923076923076925
666634,600.0,Agriculture,Cambodia,"Siem Reap Province, Srey Snom district",13.0,monthly,204.0,B1360,Cambodia_R3,G0101,184.18,0.04147692307692308
1176017,275.0,Housing,Mozambique,Namaacha,18.0,monthly,23.0,B1361,Mozambique_R0,G0156,71.6,0.040488888888888894
767915,4725.0,Education,Peru,Lima,60.0,bullet,358.0,B1362,Peru_R3,G0133,1266.85,0.04252
1039649,150.0,Retail,Uganda,Hoima,7.0,irregular,163.0,B1363,Uganda_R3,G0323,32.79,0.04068571428571428
1274676,300.0,Agriculture,Kenya,Maua,14.0,irregular,386.0,B1364,Kenya_R0,G0046,100.24,0.04068571428571428
830233,175.0,Agriculture,Kenya,Limuru,14.0,monthly,388.0,B1365,Kenya_R2,G0253,34.8,0.040400000000000005
1250847,400.0,Arts,Samoa,PUAPUA,14.0,irregular,15.0,B1366,Samoa_R3,G0163,65.66,0.040914285714285716
1178913,250.0,Retail,Kenya,Changamwe,13.0,irregular,164.0,B1367,Kenya_R0,G0313,24.73,0.040615384615384616
895406,650.0,Food,Tajikistan,Kanibadam,20.0,monthly,100.0,B1368,Tajikistan_R1,G0114,185.81,0.04104
1185178,325.0,Food,Philippines,"Palo, Leyte",8.0,irregular,145.0,B1369,Philippines_R0,G0323,87.86,0.0413
910651,4225.0,Education,Tajikistan,Dushanbe,39.0,monthly,100.0,B1370,Tajikistan_R2,G0017,698.42,0.04346666666666667
1117199,850.0,Health,Mexico,Monterrey,20.0,monthly,357.0,B1371,Mexico_R0,G0298,48.92,0.04136
1234930,125.0,Personal Use,Cambodia,Kandal,8.0,monthly,311.0,B1372,Cambodia_R2,G0284,37.71,0.0405
674982,175.0,Food,Kenya,Tiribe,14.0,irregular,164.0,B1373,Kenya_R2,G0250,9.35,0.040400000000000005
956167,4525.0,Clothing,Bolivia,La Paz / El Alto,12.0,monthly,59.0,B1374,Bolivia_R1,G0172,1181.52,0.052066666666666664
1000977,350.0,Food,Tanzania,Dar es Salaam,6.0,irregular,87.0,B1375,Tanzania_R3,G0199,119.38,0.04186666666666666
748077,2700.0,Food,Kosovo,,14.0,monthly,240.0,B1376,Kosovo_R0,G0208,489.51,0.04617142857142857
1192474,1025.0,Retail,Philippines,"Narra, Palawan",11.0,irregular,145.0,B1377,Philippines_R0,G0255,123.5,0.042981818181818184
698529,300.0,Food,Sierra Leone,Moriba town Bo,11.0,irregular,183.0,B1378,Sierra Leone_R3,G0061,78.44,0.04087272727272727
804275,2500.0,Retail,Lebanon,Nabatieh,21.0,monthly,77.0,B1379,Lebanon_R1,G0091,737.85,0.04380952380952381
1171301,225.0,Agriculture,Philippines,"Hinigaran, Negros Occidental",8.0,irregular,145.0,B1380,Philippines_R1,G0228,48.13,0.040900000000000006
1264444,500.0,Retail,Timor-Leste,Uatucarbau,15.0,monthly,243.0,B1381,Timor-Leste_R0,G0048,170.06,0.04106666666666667
668384,250.0,Services,Kenya,Kisumu,8.0,monthly,138.0,B1382,Kenya_R2,G0296,16.38,0.041
1132084,600.0,Agriculture,Ecuador,San Gabriel,12.0,monthly,188.0,B1383,Ecuador_R1,G0099,120.86,0.0416
716833,425.0,Services,Senegal,,25.0,monthly,108.0,B1384,Senegal_R0,G0033,112.85,0.040544
684046,400.0,Housing,El Salvador,,14.0,monthly,81.0,B1385,El Salvador_R0,G0081,123.52,0.040914285714285716
1304777,650.0,Food,Honduras,San Lorenzo,15.0,monthly,118.0,B1386,Honduras_R2,G0107,67.45,0.04138666666666667
1117117,3600.0,Services,Peru,CUSCO,8.0,monthly,119.0,B1387,Peru_R1,G0129,1044.0,0.054400000000000004
1054582,350.0,Food,Colombia,Medellín,14.0,bullet,177.0,B1388,Colombia_R2,G0270,75.53,0.0408
740328,2000.0,Education,Lebanon,Saida,14.0,monthly,77.0,B1389,Lebanon_R0,G0084,337.93,0.04457142857142857
1106319,625.0,Personal Use,Yemen,hodeidah,12.0,monthly,205.0,B1390,Yemen_R3,G0323,55.95,0.04166666666666667
812387,500.0,Agriculture,Tajikistan,Shahrituz,14.0,monthly,63.0,B1391,Tajikistan_R0,G0071,154.79,0.04114285714285715
863528,225.0,Health,Tajikistan,Panjakent,14.0,monthly,100.0,B1392,Tajikistan_R0,G0208,21.87,0.04051428571428571
1276127,225.0,Retail,Philippines,"Himamaylan, Negros Occidental",8.0,irregular,145.0,B1393,Philippines_R2,G0138,32.16,0.040900000000000006
1199445,500.0,Manufacturing,Zimbabwe,Shurugwi,13.0,monthly,305.0,B1394,Zimbabwe_R2,G0041,68.51,0.04123076923076923
889929,1025.0,Health,Uganda,Kasese,24.0,irregular,329.0,B1395,Uganda_R1,G0011,319.21,0.04136666666666666
1033997,325.0,Retail,Philippines,"Sindangan - Calatunan, Sindangan, Zambo.Del Norte",13.0,irregular,126.0,B1396,Philippines_R2,G0333,81.84,0.0408
1091790,2550.0,Clothing,Paraguay,Ita,6.0,irregular,58.0,B1397,Paraguay_R3,G0295,736.96,0.05360000000000001
792932,250.0,Clothing,Philippines,"Dulag, Leyte",14.0,irregular,125.0,B1398,Philippines_R0,G0271,31.29,0.04057142857142857
1014825,250.0,Retail,Colombia,Medellín,15.0,bullet,177.0,B1399,Colombia_R2,G0219,59.37,0.04053333333333334
1204732,5300.0,Food,Vietnam,Thanh Hoá,17.0,monthly,121.0,B1400,Vietnam_R2,G0297,1174.08,0.04997647058823529
1137445,600.0,Retail,Kenya,Eldoret,14.0,irregular,386.0,B1401,Kenya_R2,G0228,179.91,0.04137142857142857
832306,2525.0,Agriculture,Kyrgyzstan,Kazarman village,14.0,monthly,171.0,B1402,Kyrgyzstan_R0,G0127,812.61,0.045771428571428574
1208957,8250.0,Clothing,The Democratic Republic of the Congo,"Goma, North Kivu province",8.0,monthly,160.0,B1403,The Democratic Republic of the Congo_R3,G0151,442.59,0.07300000000000001
1283721,500.0,Agriculture,Kenya,Kimilili,9.0,bullet,202.0,B1404,Kenya_R0,G0220,126.1,0.041777777777777775
741046,475.0,Food,Pakistan,Pakpatan,14.0,monthly,245.0,B1405,Pakistan_R1,G0116,31.14,0.04108571428571429
976697,400.0,Retail,Philippines,"Cordova, Cebu",13.0,irregular,145.0,B1406,Philippines_R1,G0151,85.86,0.04098461538461538
813799,600.0,Personal Use,Tajikistan,Vakhsh,14.0,monthly,63.0,B1407,Tajikistan_R1,G0070,81.77,0.04137142857142857
948258,875.0,Food,Tanzania,Dar es Salaam,7.0,irregular,87.0,B1408,Tanzania_R3,G0297,124.28,0.044
812086,200.0,Housing,Philippines,Dipolog-Dapitan City,8.0,irregular,126.0,B1409,Philippines_R0,G0293,31.18,0.0408
1033430,425.0,Agriculture,Philippines,"Siaton, Negros Oriental",13.0,irregular,145.0,B1410,Philippines_R2,G0292,100.46,0.04104615384615384
876065,625.0,Education,Paraguay,Ybycuí,15.0,monthly,58.0,B1411,Paraguay_R3,G0321,93.88,0.04133333333333333
757495,525.0,Food,El Salvador,Ciudad El Triunfo,7.0,bullet,199.0,B1412,El Salvador_R1,G0060,141.65,0.0424
730780,1075.0,Construction,Colombia,,27.0,monthly,177.0,B1413,Colombia_R0,G0320,184.21,0.041274074074074074
857675,275.0,Food,Kenya,Kisii,12.0,monthly,133.0,B1414,Kenya_R1,G0051,19.39,0.04073333333333333
1132995,200.0,Agriculture,Philippines,"Banga, Aklan",8.0,irregular,145.0,B1415,Philippines_R2,G0273,57.03,0.0408
1131199,350.0,Agriculture,Philippines,"Mabinay, Negros Oriental",8.0,irregular,145.0,B1416,Philippines_R3,G0259,47.5,0.041400000000000006
1103966,450.0,Food,Philippines,"Binalbagan, Negros Occidental",8.0,irregular,145.0,B1417,Philippines_R3,G0147,80.92,0.041800000000000004
1005331,75.0,Personal Use,Nigeria,Kaduna,14.0,bullet,288.0,B1418,Nigeria_R2,G0174,19.17,0.04017142857142857
1214239,350.0,Arts,Pakistan,Multan,15.0,monthly,247.0,B1419,Pakistan_R3,G0018,52.41,0.04074666666666667
1011312,325.0,Agriculture,Colombia,Los Palmitos,14.0,bullet,177.0,B1420,Colombia_R3,G0203,21.77,0.04074285714285714
1060202,850.0,Services,Colombia,Itagui,27.0,bullet,177.0,B1421,Colombia_R2,G0134,137.85,0.04100740740740741
806675,875.0,Agriculture,Kenya,Butere,11.0,bullet,202.0,B1422,Kenya_R2,G0105,291.67,0.042545454545454546
703760,5800.0,Retail,Congo,Brazzaville,5.0,irregular,165.0,B1423,Congo_R2,G0043,1406.62,0.07712000000000001
1145566,525.0,Agriculture,Philippines,"Manapla, Negros Occidental",8.0,irregular,145.0,B1424,Philippines_R2,G0223,132.01,0.0421
667722,250.0,Food,Kenya,Samburu,13.0,irregular,164.0,B1425,Kenya_R2,G0058,59.92,0.040615384615384616
966909,175.0,Education,Philippines,"San Carlos, Negros Occidental",8.0,irregular,145.0,B1426,Philippines_R2,G0290,19.2,0.0407
1141622,125.0,Personal Use,Cambodia,Siem Reap,8.0,monthly,311.0,B1427,Cambodia_R2,G0140,21.94,0.0405
1130439,350.0,Retail,Philippines,"Oroquieta-Tipan, Oroquieta City, Mis. Occ",10.0,monthly,126.0,B1428,Philippines_R2,G0145,96.35,0.041120000000000004
762063,500.0,Clothing,El Salvador,Osicala,15.0,monthly,199.0,B1429,El Salvador_R0,G0151,40.21,0.04106666666666667
663667,2325.0,Food,Bolivia,La Paz  / El Alto,12.0,monthly,59.0,B1430,Bolivia_R0,G0303,310.05,0.046200000000000005
704535,375.0,Retail,Philippines,"Sampaloc, Cabatuan, Isabela",8.0,irregular,123.0,B1431,Philippines_R0,G0066,49.84,0.0415
1024610,475.0,Agriculture,Kenya,Kenyenya,14.0,monthly,156.0,B1432,Kenya_R1,G0075,85.31,0.04108571428571429
1254305,200.0,Agriculture,Philippines,"DAPACAN BAJO, CALAMBA, MISAMIS OCCIDENTAL",8.0,irregular,136.0,B1433,Philippines_R3,G0049,68.82,0.0408
780217,1150.0,Agriculture,Nicaragua,Managua,15.0,monthly,98.0,B1434,Nicaragua_R2,G0296,80.79,0.04245333333333333
875807,1450.0,Agriculture,Bolivia,Cochabamba,20.0,irregular,140.0,B1435,Bolivia_R2,G0074,298.13,0.042319999999999997
1213665,400.0,Clothing,Ecuador,Tulcán,13.0,monthly,188.0,B1436,Ecuador_R3,G0181,41.52,0.04098461538461538
865100,725.0,Agriculture,Kenya,Kakamega North,10.0,bullet,202.0,B1437,Kenya_R0,G0331,247.37,0.042319999999999997
931044,425.0,Agriculture,Philippines,"Tanjay, Negros Oriental",13.0,irregular,145.0,B1438,Philippines_R2,G0281,35.7,0.04104615384615384
816875,2925.0,Food,Bolivia,Santa Cruz,8.0,irregular,110.0,B1439,Bolivia_R2,G0289,500.41,0.051699999999999996
1021827,225.0,Retail,Philippines,"Clarin, Misamis Occidental",8.0,monthly,136.0,B1440,Philippines_R2,G0064,61.06,0.040900000000000006
930693,1550.0,Agriculture,El Salvador,Osicala,27.0,irregular,199.0,B1441,El Salvador_R0,G0130,405.12,0.041837037037037034
1289685,450.0,Housing,Vietnam,"Quang Trach, Quang Binh",26.0,monthly,394.0,B1442,Vietnam_R1,G0102,79.57,0.040553846153846156
697407,800.0,Agriculture,Philippines,"Bayabo East, Tumauini, Isabela",8.0,bullet,123.0,B1443,Philippines_R2,G0276,123.17,0.0432
657434,625.0,Agriculture,Cambodia,"Battambang province, Sangke district",14.0,monthly,204.0,B1444,Cambodia_R2,G0230,105.8,0.041428571428571426
857095,2025.0,Agriculture,Cambodia,"Kampong Cham province, Ou Reang Ov district",14.0,monthly,204.0,B1445,Cambodia_R3,G0276,261.8,0.044628571428571434
862317,1675.0,Agriculture,Burkina Faso,BOGODOGO,8.0,bullet,187.0,B1446,Burkina Faso_R0,G0225,186.93,0.046700000000000005
1048475,175.0,Food,Colombia,Sopetran,14.0,bullet,177.0,B1447,Colombia_R1,G0215,34.11,0.040400000000000005
1173505,175.0,Food,Haiti,Delmas,7.0,monthly,442.0,B1448,Haiti_R0,G0173,22.85,0.0408
1094578,675.0,Housing,India,"Jharsuguda, Odisha",43.0,bullet,241.0,B1449,India_R0,G0065,91.96,0.040502325581395354
1065574,200.0,Agriculture,Kenya,Thika,14.0,monthly,388.0,B1450,Kenya_R1,G0008,49.41,0.04045714285714286
1110598,2350.0,Retail,Ecuador,Portoviejo,8.0,irregular,137.0,B1451,Ecuador_R0,G0322,800.32,0.0494
747827,950.0,Clothing,Costa Rica,"El Ceibo, San Vito, Coto Brus",38.0,irregular,150.0,B1452,Costa Rica_R3,G0197,219.54,0.0408
731180,500.0,Food,El Salvador,La Unión,8.0,monthly,199.0,B1453,El Salvador_R2,G0011,36.55,0.041999999999999996
978595,600.0,Agriculture,Honduras,"Morazan, Yoro",11.0,bullet,201.0,B1454,Honduras_R2,G0081,43.61,0.041745454545454544
1064099,325.0,Food,Philippines,"Narra, Palawan",8.0,irregular,145.0,B1455,Philippines_R0,G0097,109.01,0.0413
1257952,775.0,Food,Ghana,"Teshie, Accra",7.0,irregular,231.0,B1456,Ghana_R0,G0086,107.87,0.04354285714285715
1209081,850.0,Agriculture,Armenia,Gegharkunik region,20.0,monthly,146.0,B1457,Armenia_R2,G0159,65.98,0.04136
835420,400.0,Food,Philippines,"La Castellana, Negros Occidental",11.0,irregular,145.0,B1458,Philippines_R3,G0096,91.89,0.04116363636363636
1280394,900.0,Education,Vietnam,02 Hoằng Phụ,17.0,monthly,121.0,B1459,Vietnam_R1,G0336,213.39,0.041694117647058826
1108222,200.0,Agriculture,El Salvador,Anamoros,12.0,bullet,199.0,B1460,El Salvador_R1,G0064,48.91,0.04053333333333334
1324752,2100.0,Clothing,Ghana,"Teshie, Accra",10.0,irregular,231.0,B1461,Ghana_R0,G0103,273.46,0.04672
1214930,825.0,Agriculture,Kenya,Teso,11.0,bullet,202.0,B1462,Kenya_R1,G0288,44.99,0.0424
723632,2900.0,Agriculture,Vietnam,Thanh Hoá,14.0,monthly,121.0,B1463,Vietnam_R2,G0197,984.56,0.04662857142857143
1211983,1500.0,Personal Use,Peru,,15.0,monthly,435.0,B1464,Peru_R0,G0028,187.9,0.0432
1220834,3000.0,Agriculture,Armenia,"Sverdlov village, Lori region",38.0,monthly,169.0,B1465,Armenia_R1,G0047,758.42,0.04252631578947369
