borrower_id,t,group_id,region_id,individual_risk_score,neighbor_stress_fraction,regional_shock_index,predicted_reason,confidence,multi_hop_exposure_score,is_stressed
B0431,7,G0240,Kenya_R2,0.05043567,0.16666666666666666,0,Healthy,,,0
B0432,7,G0047,Philippines_R1,0.105642416,0.16666666666666666,0,Healthy,,,0
B0433,7,G0038,Pakistan_R0,0.07505516,0.2,0,Healthy,,,0
B0435,7,G0131,Peru_R0,0.06731758,0.25,0,Healthy,,,0
B0436,7,G0074,Philippines_R2,0.06443635,0.0,0,Healthy,,,0
B0438,7,G0056,Philippines_R1,0.047065385,0.0,0,Healthy,,,0
B0439,7,G0078,Philippines_R1,0.055800475,0.0,0,Healthy,,,0
B0440,7,G0169,Kenya_R3,0.05544848,0.3333333333333333,0,Healthy,,,0
B0442,7,G0116,Philippines_R3,0.09328495,0.4,0,Healthy,,,0
B0443,7,G0252,Kenya_R2,0.09818647,0.5,0,Healthy,,,0
B0444,7,G0227,Philippines_R2,0.069795266,0.0,0,Healthy,,,0
B0445,7,G0079,Philippines_R3,0.12994176,0.2,0,Healthy,,,0
B0446,7,G0192,Peru_R3,0.06682538,0.16666666666666666,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0447,7,G0148,El Salvador_R0,0.047964394,0.25,0,Healthy,,,0
B0448,7,G0198,Philippines_R0,0.08197357,0.0,0,Healthy,,,0
B0450,7,G0006,Armenia_R3,0.076970994,0.16666666666666666,0,Healthy,,,0
B0453,7,G0067,Palestine_R1,0.100950055,0.0,0,Healthy,,,0
B0459,7,G0330,Rwanda_R0,0.04169108,0.5,0,Healthy,,,0
B0460,7,G0206,Paraguay_R1,0.048674285,0.0,0,Healthy,,,0
B0461,7,G0135,Cambodia_R1,0.06851216,0.0,0,Healthy,,,0
B0462,7,G0033,Guatemala_R2,0.070376314,0.0,1,Healthy,,,0
B0463,7,G0285,Cambodia_R1,0.08789954,0.0,0,Healthy,,,0
B0465,7,G0090,Tajikistan_R0,0.049302258,0.3333333333333333,0,Healthy,,,0
B0466,7,G0334,Uganda_R0,0.063651346,0.2,0,Healthy,,,0
B0467,7,G0171,Peru_R3,0.045254573,0.0,0,Healthy,,,0
B0468,7,G0126,Kenya_R1,0.06206619,0.0,0,Healthy,,,0
B0470,7,G0255,Nicaragua_R0,0.06888585,0.4,0,Healthy,,,0
B0471,7,G0062,Cambodia_R3,0.05842721,0.0,0,Healthy,,,0
B0472,7,G0282,Egypt_R2,0.048635893,0.4,0,Healthy,,,0
B0473,7,G0241,Liberia_R3,0.06560071,0.25,0,Healthy,,,0
B0474,7,G0329,Armenia_R0,0.037592836,0.0,0,Healthy,,,0
B0475,7,G0215,Jordan_R3,0.07831848,0.0,0,Healthy,,,0
B0476,7,G0266,Colombia_R1,0.040897116,0.25,0,Healthy,,,0
B0477,7,G0147,Mozambique_R1,0.08668234,0.3333333333333333,0,Healthy,,,0
B0478,7,G0014,El Salvador_R1,0.0761054,0.5,0,Healthy,,,0
B0479,7,G0043,Philippines_R3,0.09761098,0.2,0,Healthy,,,0
B0480,7,G0064,Uganda_R2,0.0813282,0.25,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0481,7,G0096,El Salvador_R0,0.085089274,0.3333333333333333,0,Healthy,,,0
B0483,7,G0077,Philippines_R0,0.07170101,0.0,0,Healthy,,,0
B0484,7,G0303,Vietnam_R2,0.05381325,0.25,0,Healthy,,,0
B0485,7,G0061,Costa Rica_R1,0.054111708,0.0,0,Healthy,,,0
B0486,7,G0080,Philippines_R0,0.059061915,0.16666666666666666,0,Healthy,,,0
B0488,7,G0283,Philippines_R2,0.081992574,0.25,0,Healthy,,,0
B0489,7,G0260,Philippines_R0,0.066546485,0.2,0,Healthy,,,0
B0490,7,G0113,Philippines_R0,0.06845051,0.25,0,Healthy,,,0
B0491,7,G0221,Nigeria_R2,0.05786826,0.0,0,Healthy,,,0
B0492,7,G0315,Pakistan_R0,0.062896386,0.3333333333333333,0,Healthy,,,0
B0493,7,G0105,Philippines_R1,0.06497244,0.3333333333333333,0,Healthy,,,0
B0496,7,G0264,Philippines_R1,0.06256946,0.4,0,Healthy,,,0
B0498,7,G0235,Philippines_R2,0.086894885,0.2,0,Healthy,,,0
B0499,7,G0219,Samoa_R2,0.075517684,0.16666666666666666,0,Healthy,,,0
B0500,7,G0127,Nigeria_R2,0.05713389,0.0,0,Healthy,,,0
B0501,7,G0207,Philippines_R0,0.067167595,0.16666666666666666,0,Healthy,,,0
B0502,7,G0309,Colombia_R1,0.061228983,0.25,0,Healthy,,,0
B0503,7,G0170,Colombia_R0,0.044488154,0.5,0,Healthy,,,0
B0504,7,G0214,Peru_R3,0.041471068,0.0,0,Isolated Stress,,,1
B0505,7,G0108,El Salvador_R0,0.097163945,0.0,0,Healthy,,,0
B0506,7,G0096,Mexico_R0,0.11648965,0.3333333333333333,0,Healthy,,,0
B0507,7,G0007,Philippines_R3,0.07833095,0.0,0,Healthy,,,0
B0509,7,G0275,Cambodia_R1,0.067697376,0.0,0,Healthy,,,0
B0510,7,G0329,El Salvador_R1,0.04537695,0.0,0,Healthy,,,0
B0511,7,G0256,Philippines_R1,0.077847704,0.4,0,Healthy,,,0
B0513,7,G0110,Kenya_R3,0.04962849,0.16666666666666666,0,Healthy,,,0
B0517,7,G0265,Bolivia_R1,0.031768464,0.75,0,Healthy,,,0
B0518,7,G0088,Paraguay_R3,0.047443163,0.16666666666666666,0,Healthy,,,0
B0519,7,G0065,Cambodia_R1,0.06008186,0.0,0,Healthy,,,0
B0520,7,G0313,El Salvador_R0,0.04113463,0.4,0,Healthy,,,0
B0521,7,G0239,Philippines_R1,0.04484441,0.16666666666666666,0,Healthy,,,0
B0522,7,G0110,Mali_R1,0.08753302,0.16666666666666666,0,Healthy,,,0
B0523,7,G0186,Nicaragua_R2,0.050043564,0.25,0,Healthy,,,0
B0525,7,G0181,Jordan_R3,0.06674809,0.0,0,Healthy,,,0
B0526,7,G0034,Philippines_R1,0.08854202,0.4,0,Healthy,,,0
B0527,7,G0057,El Salvador_R0,0.031715155,0.6,0,Healthy,,,0
B0528,7,G0129,Mongolia_R1,0.12915711,0.5,0,Healthy,,,0
B0529,7,G0022,Mali_R0,0.07512622,0.25,0,Healthy,,,0
B0530,7,G0024,Tajikistan_R0,0.07459586,0.0,0,Healthy,,,0
B0532,7,G0083,Pakistan_R3,0.09742072,0.0,0,Healthy,,,0
B0534,7,G0067,Vietnam_R2,0.08649097,0.0,0,Healthy,,,0
B0535,7,G0068,El Salvador_R0,0.047620334,0.3333333333333333,0,Healthy,,,0
B0536,7,G0177,Philippines_R0,0.101557314,0.16666666666666666,0,Healthy,,,0
B0537,7,G0258,Philippines_R2,0.057597667,0.0,0,Healthy,,,0
B0538,7,G0041,Honduras_R0,0.06867618,0.3333333333333333,0,Healthy,,,0
B0539,7,G0207,Costa Rica_R2,0.044200704,0.16666666666666666,0,Healthy,,,0
B0540,7,G0302,Vietnam_R2,0.06276342,0.5,0,Healthy,,,0
B0541,7,G0192,Tajikistan_R0,0.06419175,0.16666666666666666,0,Healthy,,,0
B0542,7,G0172,Kenya_R2,0.07657641,0.2,0,Healthy,,,0
B0543,7,G0059,Peru_R0,0.10378487,0.4,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0545,7,G0190,Vietnam_R0,0.11381876,0.8333333333333334,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0546,7,G0267,Lebanon_R3,0.07335009,0.0,1,Healthy,,,0
B0547,7,G0172,Kenya_R0,0.053270884,0.2,0,Healthy,,,0
B0548,7,G0084,Nigeria_R2,0.038532693,0.16666666666666666,0,Healthy,,,0
B0549,7,G0165,United States_R2,0.02568467,0.0,0,Healthy,,,0
B0551,7,G0106,Pakistan_R1,0.058910843,0.0,0,Healthy,,,0
B0552,7,G0040,Vietnam_R2,0.05560311,0.0,0,Isolated Stress,,,1
B0553,7,G0148,Rwanda_R0,0.1057871,0.25,0,Healthy,,,0
B0554,7,G0026,Ecuador_R3,0.04557969,0.25,0,Healthy,,,0
B0555,7,G0055,Georgia_R0,0.10109724,0.0,0,Healthy,,,0
B0557,7,G0101,Armenia_R1,0.11193787,0.25,0,Healthy,,,0
B0559,7,G0246,Kenya_R3,0.033137202,0.3333333333333333,0,Healthy,,,0
B0560,7,G0123,Philippines_R2,0.08244027,0.25,0,Healthy,,,0
B0561,7,G0086,Pakistan_R3,0.05488301,0.4,0,Healthy,,,0
B0562,7,G0327,Pakistan_R3,0.06417042,0.0,0,Healthy,,,0
B0564,7,G0323,Peru_R3,0.054284625,0.2,0,Healthy,,,0
B0565,7,G0320,Philippines_R0,0.03978548,0.0,0,Healthy,,,0
B0567,7,G0092,Burundi_R1,0.052229606,0.25,0,Healthy,,,0
B0568,7,G0224,Palestine_R0,0.07728079,0.2,0,Healthy,,,0
B0570,7,G0043,Philippines_R2,0.066260636,0.2,0,Healthy,,,0
B0571,7,G0157,Bolivia_R0,0.066019766,0.16666666666666666,0,Healthy,,,0
B0572,7,G0005,Philippines_R3,0.10064339,0.16666666666666666,0,Healthy,,,0
B0574,7,G0254,Tajikistan_R2,0.054013684,0.16666666666666666,1,Healthy,,,0
B0575,7,G0100,Ecuador_R3,0.07457281,0.0,0,Healthy,,,0
B0576,7,G0075,Philippines_R3,0.074652,0.16666666666666666,0,Healthy,,,0
B0577,7,G0300,Philippines_R3,0.052369814,0.2,0,Healthy,,,0
B0578,7,G0148,Ecuador_R0,0.11216434,0.25,0,Healthy,,,0
B0579,7,G0037,Palestine_R0,0.08585387,0.2,0,Healthy,,,0
B0580,7,G0244,Philippines_R2,0.073273025,0.2,0,Healthy,,,0
B0582,7,G0056,Burundi_R1,0.14017205,0.0,0,Healthy,,,0
B0583,7,G0027,Kenya_R1,0.0620801,0.5,0,Healthy,,,0
B0584,7,G0002,Pakistan_R1,0.11428865,0.16666666666666666,0,Healthy,,,0
B0585,7,G0007,Kenya_R2,0.061463073,0.0,0,Healthy,,,0
B0586,7,G0277,Pakistan_R1,0.069284886,0.0,0,Healthy,,,0
B0587,7,G0221,Kyrgyzstan_R1,0.06272302,0.0,0,Healthy,,,0
B0588,7,G0069,Zimbabwe_R2,0.051945556,0.16666666666666666,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0589,7,G0120,Philippines_R1,0.08997386,0.2,0,Healthy,,,0
B0590,7,G0073,Senegal_R0,0.058431145,0.3333333333333333,0,Healthy,,,0
B0591,7,G0050,Kenya_R2,0.1487066,0.5,0,Healthy,,,0
B0592,7,G0312,Cambodia_R3,0.0761054,0.4,0,Healthy,,,0
B0593,7,G0071,Ghana_R0,0.07047738,0.3333333333333333,0,Healthy,,,0
B0595,7,G0228,Togo_R1,0.043295804,0.0,0,Healthy,,,0
B0596,7,G0079,El Salvador_R0,0.04113463,0.2,0,Healthy,,,0
B0597,7,G0145,Tajikistan_R1,0.05280201,0.0,0,Healthy,,,0
B0598,7,G0102,El Salvador_R2,0.056026336,0.2,0,Healthy,,,0
B0599,7,G0060,Pakistan_R1,0.05833591,0.3333333333333333,0,Healthy,,,0
B0600,7,G0324,Philippines_R2,0.0721811,0.2,0,Healthy,,,0
B0602,7,G0032,India_R1,0.081181295,0.0,1,Independent Regional Shock,8.600546319464206e-48,,1
B0603,7,G0187,India_R2,0.058142368,0.0,0,Healthy,,,0
B0604,7,G0234,Philippines_R1,0.04592738,0.3333333333333333,0,Healthy,,,0
B0606,7,G0264,India_R3,0.04777096,0.4,0,Healthy,,,0
B0607,7,G0056,Vietnam_R0,0.06433185,0.0,0,Healthy,,,0
B0608,7,G0286,Nigeria_R2,0.10117185,0.5,0,Healthy,,,0
B0609,7,G0104,Kenya_R0,0.13467728,0.25,0,Healthy,,,0
B0611,7,G0018,Peru_R0,0.055907093,0.25,0,Healthy,,,0
B0612,7,G0307,Philippines_R0,0.06278598,0.3333333333333333,0,Healthy,,,0
B0614,7,G0074,Cambodia_R2,0.08010851,0.0,0,Healthy,,,0
B0615,7,G0152,Philippines_R3,0.077750094,0.0,0,Healthy,,,0
B0618,7,G0043,Samoa_R2,0.051804204,0.2,0,Healthy,,,0
B0619,7,G0094,Philippines_R2,0.083819926,0.3333333333333333,0,Healthy,,,0
B0621,7,G0133,Albania_R1,0.048529536,0.6,0,Healthy,,,0
B0622,7,G0175,Pakistan_R0,0.09672868,0.2,0,Healthy,,,0
B0623,7,G0280,Vietnam_R1,0.09105781,0.25,0,Healthy,,,0
B0626,7,G0141,Peru_R3,0.053616453,0.4,0,Healthy,,,0
B0627,7,G0297,Philippines_R1,0.051228676,0.0,0,Healthy,,,0
B0629,7,G0124,Philippines_R2,0.052107356,0.25,0,Healthy,,,0
B0630,7,G0048,Samoa_R2,0.09408198,0.0,0,Healthy,,,0
B0631,7,G0107,Philippines_R1,0.06567571,0.2,0,Healthy,,,0
B0632,7,G0297,Philippines_R3,0.07641317,0.0,0,Healthy,,,0
B0633,7,G0246,Philippines_R0,0.10483971,0.3333333333333333,0,Healthy,,,0
B0634,7,G0144,Peru_R3,0.061296374,0.3333333333333333,0,Healthy,,,0
B0635,7,G0249,Philippines_R1,0.057109848,0.0,0,Healthy,,,0
B0637,7,G0062,Philippines_R0,0.018866284,0.0,0,Healthy,,,0
B0638,7,G0182,Togo_R3,0.09617964,0.5,0,Healthy,,,0
B0639,7,G0272,Kenya_R2,0.04113463,0.0,0,Healthy,,,0
B0640,7,G0282,Togo_R1,0.05771381,0.4,0,Healthy,,,0
B0643,7,G0119,Armenia_R2,0.05567166,0.0,0,Healthy,,,0
B0644,7,G0186,India_R0,0.04187609,0.25,0,Healthy,,,0
B0645,7,G0300,Philippines_R1,0.08603763,0.2,0,Healthy,,,0
B0646,7,G0325,Philippines_R1,0.06322991,0.6666666666666666,0,Healthy,,,0
B0648,7,G0296,Ecuador_R2,0.10765029,0.0,0,Healthy,,,0
B0649,7,G0162,Armenia_R1,0.0770681,0.25,0,Healthy,,,0
B0650,7,G0071,Cambodia_R3,0.06959106,0.3333333333333333,0,Healthy,,,0
B0651,7,G0015,Philippines_R0,0.044174977,0.2,0,Healthy,,,0
B0654,7,G0025,Dominican Republic_R1,0.0928952,0.16666666666666666,0,Healthy,,,0
B0655,7,G0249,Paraguay_R0,0.06272927,0.0,0,Healthy,,,0
B0656,7,G0248,Peru_R3,0.049347665,0.0,0,Healthy,,,0
B0658,7,G0268,Tajikistan_R0,0.0771935,0.25,0,Healthy,,,0
B0659,7,G0284,Lebanon_R1,0.07585089,0.5,0,Healthy,,,0
B0660,7,G0132,Uganda_R2,0.039958585,0.16666666666666666,0,Healthy,,,0
B0661,7,G0174,Cambodia_R0,0.05690866,0.6,0,Healthy,,,0
B0662,7,G0230,Colombia_R0,0.07457281,0.25,0,Healthy,,,0
B0663,7,G0295,Tajikistan_R1,0.04847693,0.0,0,Healthy,,,0
B0664,7,G0150,Pakistan_R1,0.046330895,0.4,0,Healthy,,,0
B0665,7,G0180,Philippines_R3,0.047295745,0.2,0,Healthy,,,0
B0666,7,G0188,Peru_R1,0.04221478,0.5,0,Healthy,,,0
B0667,7,G0209,El Salvador_R0,0.08143532,0.16666666666666666,0,Healthy,,,0
B0670,7,G0027,El Salvador_R0,0.0771182,0.5,0,Healthy,,,0
B0671,7,G0212,Vietnam_R2,0.069472216,0.2,0,Healthy,,,0
B0672,7,G0164,Mozambique_R2,0.041489493,0.5,0,Healthy,,,0
B0673,7,G0197,Albania_R1,0.080071285,0.16666666666666666,0,Healthy,,,0
B0675,7,G0232,Liberia_R1,0.084397756,0.16666666666666666,0,Healthy,,,0
B0676,7,G0200,Philippines_R2,0.043764666,0.3333333333333333,0,Healthy,,,0
B0677,7,G0119,Sierra Leone_R1,0.062360983,0.0,0,Healthy,,,0
B0678,7,G0010,Vietnam_R3,0.09513169,0.0,0,Isolated Stress,,,1
B0680,7,G0080,Cambodia_R2,0.09549607,0.16666666666666666,0,Healthy,,,0
B0681,7,G0300,Pakistan_R1,0.061448183,0.2,0,Healthy,,,0
B0682,7,G0137,Mexico_R2,0.051124413,0.0,0,Healthy,,,0
B0683,7,G0308,Uganda_R3,0.081067316,0.0,0,Healthy,,,0
B0685,7,G0261,Kenya_R0,0.052502304,0.75,0,Healthy,,,0
B0686,7,G0327,El Salvador_R0,0.06417042,0.0,0,Healthy,,,0
B0687,7,G0272,Liberia_R1,0.06928194,0.0,0,Healthy,,,0
B0688,7,G0202,Honduras_R3,0.06529965,0.3333333333333333,0,Healthy,,,0
B0689,7,G0236,Peru_R2,0.081347495,0.3333333333333333,0,Healthy,,,0
B0690,7,G0236,Kenya_R1,0.05671151,0.3333333333333333,0,Healthy,,,0
B0691,7,G0175,Philippines_R1,0.09808611,0.2,0,Healthy,,,0
B0692,7,G0068,Philippines_R3,0.12430257,0.3333333333333333,0,Healthy,,,0
B0693,7,G0033,Philippines_R1,0.0434623,0.0,0,Healthy,,,0
B0694,7,G0084,El Salvador_R3,0.052193105,0.16666666666666666,0,Healthy,,,0
B0695,7,G0143,Philippines_R3,0.06633468,0.75,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0696,7,G0243,Indonesia_R1,0.054761864,0.25,0,Healthy,,,0
B0697,7,G0208,Lebanon_R1,0.09527128,0.16666666666666666,0,Healthy,,,0
B0698,7,G0291,Indonesia_R0,0.06400111,0.25,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0699,7,G0328,Guatemala_R0,0.05714827,0.0,0,Healthy,,,0
B0700,7,G0124,Philippines_R3,0.045087382,0.25,0,Healthy,,,0
B0701,7,G0036,Kenya_R1,0.0869951,0.25,0,Healthy,,,0
B0702,7,G0319,Pakistan_R0,0.17012113,0.0,0,Healthy,,,0
B0704,7,G0117,Philippines_R1,0.018866284,0.4,0,Healthy,,,0
B0705,7,G0114,Mali_R3,0.06104191,0.0,0,Healthy,,,0
B0706,7,G0075,El Salvador_R0,0.050862957,0.16666666666666666,0,Healthy,,,0
B0708,7,G0205,Peru_R2,0.07097115,0.3333333333333333,0,Healthy,,,0
B0709,7,G0296,Philippines_R0,0.05582098,0.0,0,Healthy,,,0
B0712,7,G0032,Philippines_R3,0.040180977,0.0,0,Healthy,,,0
B0714,7,G0169,Philippines_R2,0.0537832,0.3333333333333333,0,Healthy,,,0
B0716,7,G0198,Nigeria_R2,0.05492874,0.0,0,Healthy,,,0
B0717,7,G0226,Philippines_R3,0.09636783,0.6,0,Healthy,,,0
B0718,7,G0182,Philippines_R0,0.113925695,0.5,0,Healthy,,,0
B0719,7,G0316,Mali_R2,0.07465322,0.25,0,Healthy,,,0
B0720,7,G0034,Lao People's Democratic Republic_R2,0.05059265,0.4,0,Healthy,,,0
B0721,7,G0088,Vietnam_R2,0.07827239,0.16666666666666666,0,Healthy,,,0
B0722,7,G0122,Armenia_R3,0.13970734,0.25,0,Healthy,,,0
B0723,7,G0167,El Salvador_R0,0.021536173,0.0,0,Healthy,,,0
B0724,7,G0155,Costa Rica_R1,0.026670525,0.0,0,Healthy,,,0
B0725,7,G0308,Peru_R2,0.037147835,0.0,0,Healthy,,,0
B0726,7,G0255,El Salvador_R0,0.04782654,0.4,0,Healthy,,,0
B0728,7,G0232,Pakistan_R3,0.052249353,0.16666666666666666,0,Healthy,,,0
B0729,7,G0319,Philippines_R2,0.07923307,0.0,0,Isolated Stress,,,1
B0730,7,G0067,Kenya_R3,0.08558364,0.0,0,Healthy,,,0
B0732,7,G0222,Philippines_R3,0.108345106,0.16666666666666666,0,Healthy,,,0
B0733,7,G0088,Philippines_R3,0.05244655,0.16666666666666666,0,Healthy,,,0
B0734,7,G0226,Philippines_R0,0.06512367,0.6,0,Healthy,,,0
B0735,7,G0209,Honduras_R3,0.05684293,0.16666666666666666,0,Healthy,,,0
B0736,7,G0070,Philippines_R0,0.076456025,0.3333333333333333,0,Healthy,,,0
B0737,7,G0193,Uganda_R3,0.053254705,0.0,0,Healthy,,,0
B0738,7,G0231,El Salvador_R0,0.040060155,0.2,0,Healthy,,,0
B0739,7,G0207,Cambodia_R1,0.0813597,0.16666666666666666,0,Healthy,,,0
B0741,7,G0078,Azerbaijan_R0,0.10577585,0.0,1,Independent Regional Shock,8.600546319464206e-48,,1
B0742,7,G0304,Kenya_R1,0.056829363,0.6,0,Healthy,,,0
B0746,7,G0002,Ecuador_R2,0.050421543,0.16666666666666666,0,Healthy,,,0
B0750,7,G0222,Paraguay_R1,0.07522822,0.16666666666666666,0,Healthy,,,0
B0752,7,G0083,Colombia_R3,0.13416794,0.0,0,Healthy,,,0
B0753,7,G0234,Pakistan_R0,0.068404235,0.3333333333333333,0,Healthy,,,0
B0754,7,G0141,Philippines_R3,0.03632257,0.4,0,Healthy,,,0
B0755,7,G0012,Tajikistan_R2,0.053270884,0.0,1,Independent Regional Shock,8.600546319464206e-48,,1
B0756,7,G0094,Tanzania_R3,0.044205233,0.3333333333333333,0,Healthy,,,0
B0757,7,G0056,Uganda_R2,0.04015793,0.0,0,Healthy,,,0
B0758,7,G0258,Uganda_R1,0.086333536,0.0,0,Healthy,,,0
B0760,7,G0232,Tajikistan_R0,0.034824427,0.16666666666666666,0,Healthy,,,0
B0761,7,G0239,Pakistan_R1,0.042299926,0.16666666666666666,0,Healthy,,,0
B0762,7,G0195,Philippines_R0,0.064944774,0.0,0,Healthy,,,0
B0763,7,G0315,Philippines_R2,0.039140902,0.3333333333333333,0,Healthy,,,0
B0764,7,G0065,Indonesia_R0,0.044414185,0.0,0,Healthy,,,0
B0765,7,G0083,Tajikistan_R1,0.05613174,0.0,0,Healthy,,,0
B0766,7,G0306,Philippines_R0,0.07322337,0.0,0,Healthy,,,0
B0767,7,G0104,Cambodia_R1,0.084868185,0.25,0,Healthy,,,0
B0768,7,G0238,Bolivia_R3,0.046453416,0.3333333333333333,0,Healthy,,,0
B0769,7,G0332,Kenya_R3,0.0757566,0.0,0,Healthy,,,0
B0770,7,G0200,El Salvador_R2,0.075494364,0.3333333333333333,0,Healthy,,,0
B0771,7,G0018,Myanmar (Burma)_R0,0.0851773,0.25,0,Healthy,,,0
B0772,7,G0126,Kenya_R2,0.056573566,0.0,0,Healthy,,,0
B0775,7,G0322,Bolivia_R0,0.014135704,0.2,0,Healthy,,,0
B0778,7,G0156,Philippines_R3,0.059373725,0.6,0,Healthy,,,0
B0779,7,G0310,Philippines_R1,0.090854764,0.4,0,Healthy,,,0
B0780,7,G0051,Pakistan_R0,0.07148412,0.3333333333333333,0,Healthy,,,0
B0781,7,G0120,Bolivia_R0,0.124211095,0.2,0,Healthy,,,0
B0782,7,G0030,Philippines_R3,0.039648615,0.5,0,Healthy,,,0
B0783,7,G0209,Vietnam_R0,0.059978444,0.16666666666666666,0,Healthy,,,0
B0784,7,G0260,Philippines_R1,0.11491086,0.2,0,Healthy,,,0
B0786,7,G0167,Kenya_R3,0.058588527,0.0,0,Healthy,,,0
B0787,7,G0012,Philippines_R1,0.0729446,0.0,0,Healthy,,,0
B0788,7,G0061,Pakistan_R1,0.04826768,0.0,0,Healthy,,,0
B0789,7,G0244,Philippines_R3,0.05411002,0.2,0,Healthy,,,0
B0792,7,G0005,Kenya_R0,0.062688604,0.16666666666666666,0,Healthy,,,0
B0793,7,G0185,United States_R2,0.06743516,0.5,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0794,7,G0306,Tajikistan_R1,0.07228737,0.0,0,Healthy,,,0
B0795,7,G0299,Philippines_R2,0.04720595,0.75,0,Healthy,,,0
B0797,7,G0269,Pakistan_R0,0.06384584,0.2,0,Healthy,,,0
B0798,7,G0135,Philippines_R2,0.066546485,0.0,0,Healthy,,,0
B0800,7,G0273,Kenya_R0,0.08757351,0.3333333333333333,0,Healthy,,,0
B0802,7,G0022,Philippines_R0,0.043771952,0.25,0,Healthy,,,0
B0803,7,G0183,Uganda_R3,0.08130259,0.25,0,Healthy,,,0
B0804,7,G0308,Nicaragua_R3,0.10666887,0.0,0,Healthy,,,0
B0805,7,G0331,Philippines_R1,0.055524625,0.25,0,Healthy,,,0
B0806,7,G0103,Lebanon_R3,0.0761261,0.0,1,Independent Regional Shock,8.600546319464206e-48,,1
B0807,7,G0031,Philippines_R0,0.055518463,0.25,0,Healthy,,,0
B0808,7,G0042,Myanmar (Burma)_R2,0.08668286,0.5,0,Healthy,,,0
B0809,7,G0095,Peru_R2,0.08454046,0.0,0,Healthy,,,0
B0810,7,G0140,Philippines_R0,0.078345604,0.6,0,Healthy,,,0
B0812,7,G0137,Philippines_R1,0.074121945,0.0,0,Healthy,,,0
B0813,7,G0123,Ghana_R3,0.053111117,0.25,0,Healthy,,,0
B0814,7,G0212,Indonesia_R0,0.040331684,0.2,0,Healthy,,,0
B0815,7,G0318,Mali_R3,0.11207874,0.16666666666666666,0,Healthy,,,0
B0816,7,G0159,Pakistan_R3,0.057016637,0.0,0,Healthy,,,0
B0818,7,G0133,Mali_R0,0.10269649,0.6,0,Healthy,,,0
B0819,7,G0068,Cambodia_R2,0.07709815,0.3333333333333333,0,Healthy,,,0
B0820,7,G0149,Pakistan_R1,0.06385309,0.4,0,Healthy,,,0
B0822,7,G0250,Philippines_R2,0.054511342,0.0,0,Healthy,,,0
B0823,7,G0213,Kenya_R1,0.069108926,0.16666666666666666,0,Healthy,,,0
B0824,7,G0007,Cambodia_R2,0.085103825,0.0,0,Healthy,,,0
B0828,7,G0215,Kenya_R0,0.06669248,0.0,0,Healthy,,,0
B0829,7,G0041,Bolivia_R3,0.06528279,0.3333333333333333,0,Healthy,,,0
B0830,7,G0248,El Salvador_R0,0.086263314,0.0,0,Healthy,,,0
B0832,7,G0058,Nicaragua_R0,0.08506695,0.5,0,Healthy,,,0
B0834,7,G0027,Guatemala_R0,0.028999696,0.5,0,Healthy,,,0
B0836,7,G0100,Zimbabwe_R3,0.043683268,0.0,0,Healthy,,,0
B0837,7,G0253,Philippines_R1,0.05582098,0.0,0,Healthy,,,0
B0838,7,G0136,Kenya_R2,0.056484293,0.0,0,Healthy,,,0
B0839,7,G0156,Cambodia_R3,0.046761632,0.6,0,Healthy,,,0
B0841,7,G0144,Pakistan_R0,0.07680372,0.3333333333333333,0,Healthy,,,0
B0842,7,G0173,Nicaragua_R0,0.036363572,0.0,0,Healthy,,,0
B0843,7,G0142,Togo_R3,0.056316182,0.25,0,Healthy,,,0
B0845,7,G0089,Peru_R0,0.0533483,0.0,0,Healthy,,,0
B0846,7,G0170,Paraguay_R3,0.08590618,0.5,0,Healthy,,,0
B0847,7,G0189,India_R3,0.051293932,0.16666666666666666,0,Healthy,,,0
B0848,7,G0234,Kosovo_R0,0.05690866,0.3333333333333333,0,Healthy,,,0
B0852,7,G0202,Pakistan_R0,0.10369286,0.3333333333333333,0,Healthy,,,0
B0853,7,G0260,Samoa_R2,0.06230232,0.2,0,Healthy,,,0
B0854,7,G0290,Uganda_R2,0.07043244,0.0,0,Healthy,,,0
B0855,7,G0033,Philippines_R2,0.08593417,0.0,0,Healthy,,,0
B0856,7,G0329,India_R0,0.051293932,0.0,0,Healthy,,,0
B0857,7,G0013,Yemen_R3,0.06601852,0.2,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0858,7,G0193,Philippines_R2,0.06488225,0.0,0,Healthy,,,0
B0859,7,G0139,Uganda_R0,0.051231265,0.2,0,Healthy,,,0
B0862,7,G0024,El Salvador_R0,0.043295804,0.0,0,Healthy,,,0
B0863,7,G0304,Philippines_R2,0.010805464,0.6,0,Healthy,,,0
B0864,7,G0151,Honduras_R2,0.060339294,0.6666666666666666,0,Healthy,,,0
B0865,7,G0143,Armenia_R1,0.0791924,0.75,0,Healthy,,,0
B0866,7,G0250,Palestine_R1,0.068827376,0.0,0,Healthy,,,0
B0867,7,G0164,Togo_R2,0.095165275,0.5,0,Healthy,,,0
